START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,01-022,Product 01XXXX,,,,Batch Resource Cost,DND,,MAT,,438926.1267,3291,513422161.99,VND,,,31/10/2024,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Value Adjustments,DND,,MAT,,115662.6551,3982,171172878.93,VND,,,31/10/2024,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Resource Cost,DND,,MAT,,323403.6676,4268,492660128.86,VND,,,31/10/2024,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Material Cost,DND,,MAT,,193128.9686,4850,452375970.17,VND,,,31/10/2024,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Value Adjustments,DND,,MAT,,157380.1555,3900,260099618.48,VND,,,31/10/2024,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Resource Cost,DND,,MAT,,103264.7846,3489,96692301.52,VND,,,31/10/2024,,,,,,,FG
,,,,04-023,Product 04XXXX,,,,Unit Cost Adjustments,DND,,MAT,,397804.9377,511,668312992.1,VND,,,31/10/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Value Adjustments,DND,,MAT,,56851.951,1047,129951997.49,VND,,,31/10/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Material Cost,DND,,MAT,,51502.8136,2267,64971992.72,VND,,,31/10/2024,,,,,,,FG
,,,,06-008,Product 06XXXX,,,,Unit Cost Adjustments,DND,,MAT,,440256.7585,1303,787786103.8,VND,,,31/10/2024,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Batch Material Cost,DND,,MAT,,212450.9375,3372,529735707.89,VND,,,31/10/2024,,,,,,,FG
,,,,07-015,Product 07PROU,,,,Batch Resource Cost,DND,,MAT,,393492.022,1344,352231018.12,VND,,,31/10/2024,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,DND,,MAT,,421495.309,143,642722525.96,VND,,,31/10/2024,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Batch Material Cost,DND,,MAT,,364191.8851,2882,571261830.78,VND,,,31/10/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Resource Cost,DND,,MAT,,315351.7203,3230,405555145.1,VND,,,31/10/2024,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,357696.893,1679,770847739.58,VND,,,31/10/2024,,,,,,,FG
,,,,08-028,Product 08XXXX,,,,Batch Resource Cost,DND,,MAT,,138334.2972,4400,234815097.26,VND,,,31/10/2024,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,316765.2946,1714,479992028.62,VND,,,31/10/2024,,,,,,,FG
,,,,01-009,Product 01XXXX,,,,Batch Resource Cost,SBD,,MAT,,630859.5818,3795,871933596.59,VND,,,31/10/2024,,,,,,,FG
,,,,02-023,Product 02XXXX,,,,Value Adjustments,SBD,,MAT,,187704.8087,1729,193677878.16,VND,,,31/10/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,235930.7035,3020,543055154.93,VND,,,31/10/2024,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,166959.1679,2908,334695477.5,VND,,,31/10/2024,,,,,,,FG
,,,,03-019,Product 03XXXX,,,,Batch Resource Cost,SBD,,MAT,,35420.6411,3191,83804154.29,VND,,,31/10/2024,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,44146.7875,4274,102845116.23,VND,,,31/10/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,177920.9496,2145,306639404.57,VND,,,31/10/2024,,,,,,,FG
,,,,05-004,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,785349.878,3587,673506858.54,VND,,,31/10/2024,,,,,,,FG
,,,,05-020,Product 05XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,231378.6457,1325,495714029.68,VND,,,31/10/2024,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,276231.8993,2290,688090503.9,VND,,,31/10/2024,,,,,,,FG
,,,,06-012,Product 06XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,155418.1652,2700,233911407.33,VND,,,31/10/2024,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,180133.6087,3829,443346808.66,VND,,,31/10/2024,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,464582.0112,4190,805211569.01,VND,,,31/10/2024,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,160725.1645,4426,226961827.21,VND,,,31/10/2024,,,,,,,FG
,,,,07-016,Product 07XXXX,,,,Batch Resource Cost,SBD,,MAT,,55046.8991,3656,107105057.79,VND,,,31/10/2024,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,159626.1503,2379,386466527.58,VND,,,31/10/2024,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,350168.2959,2275,385542495.74,VND,,,31/10/2024,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,229007.1776,4175,408703169.34,VND,,,31/10/2024,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Unit Cost Adjustments,VND,,MAT,,458640.3775,1917,558789104.75,VND,,,31/10/2024,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,180190.1528,127,331003641.46,VND,,,31/10/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Value Adjustments,VND,,MAT,,235362.7485,955,400183352.58,VND,,,31/10/2024,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Unit Cost Adjustments,VND,,MAT,,230511.4247,705,290377845.9,VND,,,31/10/2024,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,204185.8826,4543,229744703.34,VND,,,31/10/2024,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Resource Cost,VND,,MAT,,660203.7369,921,639297077.61,VND,,,31/10/2024,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,376938.9659,4550,463672455.67,VND,,,31/10/2024,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Unit Cost Adjustments,VND,,MAT,,110216.3569,2727,149954079.94,VND,,,31/10/2024,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Value Adjustments,VND,,MAT,,193865.2305,643,407616921.81,VND,,,31/10/2024,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,28808.1867,4721,69419757.19,VND,,,31/10/2024,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Resource Cost,VND,,MAT,,252762.6478,2285,389750468.26,VND,,,31/10/2024,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,366540.44,4550,701270048.27,VND,,,31/10/2024,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Resource Cost,VND,,MAT,,103602.395,1781,101364231.69,VND,,,31/10/2024,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Resource Cost,VND,,MAT,,570195.9248,3137,821246204.42,VND,,,31/10/2024,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,32569.0282,1577,65381146.47,VND,,,31/10/2024,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,139861.9722,2346,224240990.9,VND,,,31/10/2024,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Resource Cost,VND,,MAT,,472549.9089,611,811197541.72,VND,,,31/10/2024,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,621066.0656,1858,814008105.76,VND,,,31/10/2024,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,61772.6595,2395,98798676.34,VND,,,31/10/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,257153.9383,1368,295605745.55,VND,,,31/10/2024,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,281823.307,1727,660463240.74,VND,,,31/10/2024,,,,,,,FG
,,,,03-029,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,336272.7412,1945,720794113.91,VND,,,31/10/2024,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,462022.0816,817,603128716.24,VND,,,31/10/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,84954.1161,1300,190597301.92,VND,,,31/10/2024,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Resource Cost,LMD,,MAT,,351384.5802,940,853912960.53,VND,,,31/10/2024,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,42846.9423,2790,104664001.46,VND,,,31/10/2024,,,,,,,FG
,,,,05-020,Product 05XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,324645.5385,2916,580802359.11,VND,,,31/10/2024,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,96043.7299,1662,224492842.6,VND,,,31/10/2024,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Batch Resource Cost,LMD,,MAT,,67846.2963,4437,161138417.39,VND,,,31/10/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,426844.3995,237,651250820.24,VND,,,31/10/2024,,,,,,,FG
,,,,07-001,Product 07PROU,,,,Batch Resource Cost,LMD,,MAT,,410269.0911,679,598896016.79,VND,,,31/10/2024,,,,,,,FG
,,,,07-009,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,676568.0763,3134,708813511.4,VND,,,31/10/2024,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,522704.2806,4935,628696877.07,VND,,,31/10/2024,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Value Adjustments,LMD,,MAT,,189221.041,1701,199075732.36,VND,,,31/10/2024,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,456041.4402,692,625384794.5,VND,,,31/10/2024,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,340987.9407,3698,776995090.38,VND,,,30/11/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,134031.8873,3436,115558095.5,VND,,,30/11/2024,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,328319.5365,198,587040283.14,VND,,,30/11/2024,,,,,,,FG
,,,,02-028,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,29141.0577,3125,70810942.95,VND,,,30/11/2024,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,321510.049,3440,552084573.84,VND,,,30/11/2024,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,468027.4358,4541,655188023.29,VND,,,30/11/2024,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,829192.2859,1878,694547003.16,VND,,,30/11/2024,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,249533.7506,2531,600475840.84,VND,,,30/11/2024,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,317845.1721,4728,707149978.36,VND,,,30/11/2024,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,255477.2464,3872,498842716.06,VND,,,30/11/2024,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,216933.1485,352,180934926.23,VND,,,30/11/2024,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Unit Cost Adjustments,TND,,MAT,,603030.6867,3489,600644106.19,VND,,,30/11/2024,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,206085.2841,1212,404290006.35,VND,,,30/11/2024,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,523478.184,3238,711669931.93,VND,,,30/11/2024,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,217865.965,1104,415732971.83,VND,,,30/11/2024,,,,,,,FG
,,,,07-009,Product 07XXXX,,,,Unit Cost Adjustments,TND,,MAT,,383199.0724,1805,814967626.35,VND,,,30/11/2024,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,40440.3974,2342,100013079.0,VND,,,30/11/2024,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Resource Cost,TND,,MAT,,385179.9465,1073,437597702.88,VND,,,30/11/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,876129.6602,865,731199777.37,VND,,,30/11/2024,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,38582.8521,639,88103262.47,VND,,,30/11/2024,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,367520.3049,3347,754818685.11,VND,,,30/11/2024,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,369192.5848,2421,450469084.08,VND,,,30/11/2024,,,,,,,FG
,,,,03-027,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,271054.0229,1544,591521260.96,VND,,,30/11/2024,,,,,,,FG
,,,,03-010,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,158650.8446,4958,304476250.06,VND,,,30/11/2024,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,178980.0442,4546,196065131.44,VND,,,30/11/2024,,,,,,,FG
,,,,04-013,Product 04XXXX,,,,Batch Resource Cost,TTD,,MAT,,118440.9587,3759,273750904.23,VND,,,30/11/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,29001.0161,127,71914269.29,VND,,,30/11/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,256301.2571,4293,321180128.35,VND,,,30/11/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,205935.1628,4648,207303863.56,VND,,,30/11/2024,,,,,,,FG
,,,,06-025,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,568729.6176,2392,524053205.26,VND,,,30/11/2024,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,299463.7714,3237,384670331.75,VND,,,30/11/2024,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Resource Cost,TTD,,MAT,,188730.1216,1776,274174327.57,VND,,,30/11/2024,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,183486.2521,1016,428404787.53,VND,,,30/11/2024,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,228228.0042,2005,333132310.44,VND,,,30/11/2024,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,320510.1645,4843,369234984.51,VND,,,30/11/2024,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,388896.0764,3581,692075568.54,VND,,,30/11/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,508796.5454,4213,555783745.15,VND,,,30/11/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,DLD,,MAT,,582724.4447,2571,577329770.32,VND,,,30/11/2024,,,,,,,FG
,,,,02-018,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,408910.27,4847,568321496.95,VND,,,30/11/2024,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,404783.166,1966,628304663.3,VND,,,30/11/2024,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,361983.0678,1205,346162413.61,VND,,,30/11/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,208187.9058,3497,412408251.13,VND,,,30/11/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,408552.3476,2102,801058863.1,VND,,,30/11/2024,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,387454.4986,4440,745718084.57,VND,,,30/11/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,DLD,,MAT,,175457.2431,1251,383422138.48,VND,,,30/11/2024,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,321140.2721,805,532974595.96,VND,,,30/11/2024,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,470183.2281,630,534999080.96,VND,,,30/11/2024,,,,,,,FG
,,,,06-025,Product 06XXXX,,,,Value Adjustments,DLD,,MAT,,152771.9143,1858,175877220.68,VND,,,30/11/2024,,,,,,,FG
,,,,07-016,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,1021111.0935,4809,884805187.61,VND,,,30/11/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Unit Cost Adjustments,DLD,,MAT,,399395.8194,3911,795632920.76,VND,,,30/11/2024,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,486838.6944,3978,715287514.41,VND,,,30/11/2024,,,,,,,FG
,,,,07-021,Product 07XXXX,,,,Batch Resource Cost,DLD,,MAT,,144226.1804,1337,211106694.95,VND,,,30/11/2024,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,52902.3575,1171,101833078.15,VND,,,30/11/2024,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Batch Resource Cost,DLD,,MAT,,529268.0664,4936,514804569.61,VND,,,30/11/2024,,,,,,,FG
,,,,01-028,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,156570.9973,4048,231628850.69,VND,,,30/11/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,299964.1596,561,442382489.14,VND,,,30/11/2024,,,,,,,FG
,,,,02-020,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,216705.3541,3337,341311019.4,VND,,,30/11/2024,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,722564.1438,1686,614632814.51,VND,,,30/11/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,116263.2016,2839,284464309.0,VND,,,30/11/2024,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,128236.663,1637,147119523.01,VND,,,30/11/2024,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,125673.4092,2465,151200660.04,VND,,,30/11/2024,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,634573.9702,231,676139492.84,VND,,,30/11/2024,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,180000.804,386,422128254.96,VND,,,30/11/2024,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,337780.0931,2803,447802662.74,VND,,,30/11/2024,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,533988.8678,1335,911473913.79,VND,,,30/11/2024,,,,,,,FG
,,,,06-007,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,620686.7907,2270,762883834.58,VND,,,30/11/2024,,,,,,,FG
,,,,07-024,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,394026.7082,4987,766526110.49,VND,,,30/11/2024,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,63487.5623,2918,95887265.45,VND,,,30/11/2024,,,,,,,FG
,,,,07-016,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,413429.1525,3022,736495002.72,VND,,,30/11/2024,,,,,,,FG
,,,,07-015,Product 07XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,322093.8491,2217,538428826.92,VND,,,30/11/2024,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,286963.3975,660,543154552.05,VND,,,30/11/2024,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,456575.3197,1044,552840155.06,VND,,,30/11/2024,,,,,,,FG
,,,,01-027,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,271998.4266,1102,310910327.93,VND,,,30/11/2024,,,,,,,FG
,,,,01-010,Product 01XXXX,,,,Value Adjustments,CTD,,MAT,,235248.1947,2629,194440311.97,VND,,,30/11/2024,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,305080.2391,3060,710852293.47,VND,,,30/11/2024,,,,,,,FG
,,,,02-028,Product 02XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,658920.6798,1616,671129246.49,VND,,,30/11/2024,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,490244.2721,744,435736084.35,VND,,,30/11/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Resource Cost,CTD,,MAT,,318312.474,210,254996011.43,VND,,,30/11/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,148762.536,205,370577888.67,VND,,,30/11/2024,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,185679.9252,1416,403966768.88,VND,,,30/11/2024,,,,,,,FG
,,,,05-023,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,379785.4526,562,626261560.65,VND,,,30/11/2024,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,124804.7935,3409,268852938.3,VND,,,30/11/2024,,,,,,,FG
,,,,06-027,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,194548.5191,3038,260485609.74,VND,,,30/11/2024,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,838725.2116,1923,816716420.75,VND,,,30/11/2024,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Batch Resource Cost,CTD,,MAT,,117692.7371,2035,177520155.26,VND,,,30/11/2024,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,633184.3673,672,613824592.59,VND,,,30/11/2024,,,,,,,FG
,,,,07-015,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,144140.6163,3841,148525333.82,VND,,,30/11/2024,,,,,,,FG
,,,,07-005,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,79243.9459,4458,169178806.48,VND,,,30/11/2024,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,514123.9781,197,597391181.65,VND,,,30/11/2024,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Value Adjustments,CTD,,MAT,,198765.6843,1677,238265389.26,VND,,,30/11/2024,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,225901.1294,3992,185965948.68,VND,,,30/11/2024,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,48995.3923,3915,105046445.3,VND,,,30/11/2024,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,90189.4146,4454,196987979.03,VND,,,30/11/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,303445.8504,3371,726467443.3,VND,,,30/11/2024,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,799285.2812,1269,658013211.82,VND,,,30/11/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Resource Cost,BDD,,MAT,,205530.4074,3260,242176608.61,VND,,,30/11/2024,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,428886.1809,2716,527451701.29,VND,,,30/11/2024,,,,,,,FG
,,,,04-018,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,307670.1514,1111,691838565.89,VND,,,30/11/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,672704.9829,3439,548323490.78,VND,,,30/11/2024,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Value Adjustments,BDD,,MAT,,391076.3073,1491,576094454.6,VND,,,30/11/2024,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,49000.9309,4482,53729418.99,VND,,,30/11/2024,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,136971.4142,1027,223287353.84,VND,,,30/11/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,295876.5672,1350,358194912.76,VND,,,30/11/2024,,,,,,,FG
,,,,07-001,Product 07PROU,,,,Value Adjustments,BDD,,MAT,,50986.0885,826,75343202.86,VND,,,30/11/2024,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,147592.5518,515,359691771.82,VND,,,30/11/2024,,,,,,,FG
,,,,07-003,Product 07XXXX,,,,Value Adjustments,BDD,,MAT,,418534.2007,4274,425996484.91,VND,,,30/11/2024,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,99714.7912,1558,157111430.14,VND,,,30/11/2024,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,79536.8129,312,142514557.64,VND,,,30/11/2024,,,,,,,FG
,,,,01-019,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,157586.7663,1832,262912766.73,VND,,,30/11/2024,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,111512.2047,4968,256942545.75,VND,,,30/11/2024,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,44593.4164,3929,78823195.53,VND,,,30/11/2024,,,,,,,FG
