PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 25
2025-11-30,FAC-M,04-045,04XXXX,376747.0
2025-11-30,FAC-M,05-001,05XXXX,477023.0
2025-11-30,FAC-M,05-002,05XXXX,126761.0
2025-11-30,FAC-M,05-003,05XXXX,420814.0
2025-11-30,FAC-M,05-004,05XXXX,129406.0
2025-11-30,FAC-M,05-005,05XXXX,288700.0
2025-11-30,FAC-M,05-008,05XXXX,465426.0
2025-11-30,FAC-M,05-009,05XXXX,47015.0
2025-11-30,FAC-M,05-010,05XXXX,87509.0
2025-11-30,FAC-M,05-011,05XXXX,246776.0
2025-11-30,FAC-M,05-012,05XXXX,160683.0
2025-11-30,FAC-M,05-013,05XXXX,281819.0
2025-11-30,FAC-M,05-014,05XXXX,232941.0
2025-11-30,FAC-M,05-015,05XXXX,265624.0
2025-11-30,FAC-M,05-016,05XXXX,320001.0
2025-11-30,FAC-M,05-018,05XXXX,117070.0
2025-11-30,FAC-M,05-019,05XXXX,135130.0
2025-11-30,FAC-M,06-001,06XXXX,268829.0
2025-11-30,FAC-M,06-002,06XXXX,98676.0
2025-11-30,FAC-M,06-004,06XXXX,171877.0
2025-11-30,FAC-M,06-005,06XXXX,233729.0
2025-11-30,FAC-M,06-007,06XXXX,413934.0
2025-11-30,FAC-M,06-009,06XXXX,156047.0
2025-11-30,FAC-M,06-012,06XXXX,392852.0
2025-11-30,FAC-M,06-014,06XXXX,143099.0
2025-11-30,FAC-M,06-015,06XXXX,30096.0
2025-11-30,FAC-M,06-018,06XXXX,309076.0
2025-11-30,FAC-M,07-001,07PROU,204012.0
2025-11-30,FAC-M,07-002,07PROU,98897.0
2025-11-30,FAC-M,07-003,07PROU,111041.0
2025-11-30,FAC-M,07-004,07PROU,119704.0
2025-11-30,FAC-M,07-008,07PROU,288679.0
2025-11-30,FAC-M,07-010,07PROU,345638.0
2025-11-30,FAC-M,07-011,07PROU,319726.0
2025-11-30,FAC-M,07-012,07PROU,340348.0
2025-11-30,FAC-M,07-001,07XXXX,112845.0
2025-11-30,FAC-M,07-002,07XXXX,197282.0
2025-11-30,FAC-M,07-003,07XXXX,191490.0
2025-11-30,FAC-M,07-004,07XXXX,75679.0
2025-11-30,FAC-M,07-005,07XXXX,51647.0
2025-11-30,FAC-M,07-007,07XXXX,181336.0
2025-11-30,FAC-M,07-009,07XXXX,342754.0
2025-11-30,FAC-M,07-011,07XXXX,362878.0
2025-11-30,FAC-M,07-013,07XXXX,157695.0
2025-11-30,FAC-M,07-016,07XXXX,136192.0
2025-11-30,FAC-M,07-017,07XXXX,255431.0
2025-11-30,FAC-M,07-018,07XXXX,285884.0
2025-11-30,FAC-M,07-022,07XXXX,277288.0
2025-11-30,FAC-M,08-001,08XXXX,110429.0
2025-11-30,FAC-M,08-002,08XXXX,279446.0
2025-11-30,FAC-M,08-003,08XXXX,401553.0
2025-11-30,FAC-M,08-004,08XXXX,91280.0
2025-11-30,FAC-M,08-006,08XXXX,37841.0
2025-11-30,FAC-M,08-007,08XXXX,225152.0
2025-11-30,FAC-M,08-008,08XXXX,447904.0
2025-11-30,FAC-M,08-009,08XXXX,182153.0
2025-11-30,FAC-M,08-011,08XXXX,172005.0
2025-11-30,FAC-M,08-012,08XXXX,191030.0
2025-11-30,FAC-M,08-013,08XXXX,108189.0
2025-11-30,FAC-M,08-014,08XXXX,419041.0
2025-11-30,FAC-M,08-015,08XXXX,209228.0
2025-11-30,FAC-M,08-016,08XXXX,255386.0
2025-12-31,FAC-A,01-001,01XXXX,313371.0
2025-12-31,FAC-A,01-003,01XXXX,262549.0
2025-12-31,FAC-A,01-004,01XXXX,310402.0
2025-12-31,FAC-A,01-006,01XXXX,114039.0
2025-12-31,FAC-A,01-007,01XXXX,53467.0
2025-12-31,FAC-A,01-008,01XXXX,296677.0
2025-12-31,FAC-A,01-009,01XXXX,91474.0
2025-12-31,FAC-A,01-010,01XXXX,34158.0
2025-12-31,FAC-A,01-011,01XXXX,192305.0
2025-12-31,FAC-A,01-012,01XXXX,202979.0
2025-12-31,FAC-A,01-013,01XXXX,244033.0
2025-12-31,FAC-A,01-014,01XXXX,83981.0
2025-12-31,FAC-A,01-015,01XXXX,298828.0
2025-12-31,FAC-A,01-016,01XXXX,145813.0
2025-12-31,FAC-A,01-018,01XXXX,419290.0
2025-12-31,FAC-A,01-019,01XXXX,285490.0
2025-12-31,FAC-A,01-020,01XXXX,103224.0
2025-12-31,FAC-A,01-021,01XXXX,293688.0
2025-12-31,FAC-A,01-022,01XXXX,215015.0
2025-12-31,FAC-A,01-025,01XXXX,357109.0
2025-12-31,FAC-A,01-026,01XXXX,287091.0
2025-12-31,FAC-A,01-027,01XXXX,364318.0
2025-12-31,FAC-A,01-028,01XXXX,474475.0
2025-12-31,FAC-A,01-029,01XXXX,440255.0
2025-12-31,FAC-A,01-030,01XXXX,448405.0
2025-12-31,FAC-A,02-001,02XXXX,301877.0
2025-12-31,FAC-A,02-002,02XXXX,183089.0
2025-12-31,FAC-A,02-003,02XXXX,216771.0
2025-12-31,FAC-A,02-004,02XXXX,262879.0
2025-12-31,FAC-A,02-006,02XXXX,168706.0
2025-12-31,FAC-A,02-007,02XXXX,14089.0
2025-12-31,FAC-A,02-008,02XXXX,164002.0
2025-12-31,FAC-A,02-009,02XXXX,285042.0
2025-12-31,FAC-A,02-010,02XXXX,418562.0
2025-12-31,FAC-A,02-011,02XXXX,148077.0
2025-12-31,FAC-A,02-012,02XXXX,250689.0
2025-12-31,FAC-A,02-013,02XXXX,387359.0
2025-12-31,FAC-A,02-014,02XXXX,267282.0
2025-12-31,FAC-A,02-015,02XXXX,25533.0
2025-12-31,FAC-A,02-017,02XXXX,56952.0
2025-12-31,FAC-A,02-019,02XXXX,228047.0
2025-12-31,FAC-A,02-020,02XXXX,267477.0
2025-12-31,FAC-A,02-021,02XXXX,314272.0
2025-12-31,FAC-A,02-022,02XXXX,457711.0
2025-12-31,FAC-A,02-023,02XXXX,16536.0
2025-12-31,FAC-A,02-025,02XXXX,386271.0
2025-12-31,FAC-A,03-002,03XXXX,162445.0
2025-12-31,FAC-A,03-003,03XXXX,82391.0
2025-12-31,FAC-A,03-004,03XXXX,67256.0
2025-12-31,FAC-A,03-006,03XXXX,122272.0
2025-12-31,FAC-A,03-008,03XXXX,383936.0
2025-12-31,FAC-A,03-009,03XXXX,49520.0
2025-12-31,FAC-A,03-011,03XXXX,400584.0
2025-12-31,FAC-A,03-013,03XXXX,185470.0
2025-12-31,FAC-A,03-014,03XXXX,296239.0
2025-12-31,FAC-A,04-001,04XXXX,407024.0
2025-12-31,FAC-A,04-002,04XXXX,259117.0
2025-12-31,FAC-A,04-004,04XXXX,135504.0
2025-12-31,FAC-A,04-005,04XXXX,138757.0
2025-12-31,FAC-A,04-009,04XXXX,12000.0
2025-12-31,FAC-A,04-012,04XXXX,422224.0
2025-12-31,FAC-A,04-013,04XXXX,20666.0
2025-12-31,FAC-A,04-016,04XXXX,221634.0
2025-12-31,FAC-A,04-017,04XXXX,369026.0
2025-12-31,FAC-A,04-018,04XXXX,95182.0
2025-12-31,FAC-A,04-019,04XXXX,389973.0
2025-12-31,FAC-A,04-020,04XXXX,344823.0
2025-12-31,FAC-A,04-022,04XXXX,223110.0
2025-12-31,FAC-A,04-024,04XXXX,110272.0
2025-12-31,FAC-A,04-025,04XXXX,56784.0
2025-12-31,FAC-A,04-026,04XXXX,412835.0
2025-12-31,FAC-A,04-028,04XXXX,235715.0
2025-12-31,FAC-A,04-029,04XXXX,93438.0
2025-12-31,FAC-A,04-030,04XXXX,21894.0
2025-12-31,FAC-A,04-031,04XXXX,91563.0
2025-12-31,FAC-A,04-032,04XXXX,208891.0
2025-12-31,FAC-A,04-034,04XXXX,38251.0
2025-12-31,FAC-A,04-035,04XXXX,413396.0
2025-12-31,FAC-A,04-036,04XXXX,270844.0
2025-12-31,FAC-A,04-038,04XXXX,345789.0
2025-12-31,FAC-A,04-040,04XXXX,193385.0
2025-12-31,FAC-A,04-042,04XXXX,189999.0
2025-12-31,FAC-A,04-043,04XXXX,495656.0
2025-12-31,FAC-A,04-044,04XXXX,162831.0
2025-12-31,FAC-A,05-001,05XXXX,263278.0
2025-12-31,FAC-A,05-002,05XXXX,122187.0
2025-12-31,FAC-A,05-003,05XXXX,176118.0
2025-12-31,FAC-A,05-006,05XXXX,463064.0
2025-12-31,FAC-A,05-007,05XXXX,243619.0
2025-12-31,FAC-A,05-009,05XXXX,37189.0
2025-12-31,FAC-A,05-012,05XXXX,325848.0
2025-12-31,FAC-A,05-013,05XXXX,16809.0
2025-12-31,FAC-A,05-015,05XXXX,148837.0
2025-12-31,FAC-A,05-016,05XXXX,296580.0
2025-12-31,FAC-A,05-018,05XXXX,26751.0
2025-12-31,FAC-A,05-019,05XXXX,161712.0
2025-12-31,FAC-A,06-002,06XXXX,373101.0
2025-12-31,FAC-A,06-004,06XXXX,86950.0
2025-12-31,FAC-A,06-007,06XXXX,425694.0
2025-12-31,FAC-A,06-009,06XXXX,43155.0
2025-12-31,FAC-A,06-010,06XXXX,215093.0
2025-12-31,FAC-A,06-011,06XXXX,18633.0
2025-12-31,FAC-A,06-012,06XXXX,166117.0
2025-12-31,FAC-A,06-013,06XXXX,433816.0
2025-12-31,FAC-A,06-014,06XXXX,263683.0
2025-12-31,FAC-A,06-015,06XXXX,165990.0
2025-12-31,FAC-A,06-017,06XXXX,350219.0
2025-12-31,FAC-A,06-018,06XXXX,399995.0
2025-12-31,FAC-A,07-001,07PROU,399307.0
2025-12-31,FAC-A,07-005,07PROU,407531.0
2025-12-31,FAC-A,07-006,07PROU,177692.0
2025-12-31,FAC-A,07-009,07PROU,316797.0
2025-12-31,FAC-A,07-010,07PROU,40567.0
2025-12-31,FAC-A,07-011,07PROU,218448.0
2025-12-31,FAC-A,07-012,07PROU,330652.0
2025-12-31,FAC-A,07-004,07XXXX,487292.0
2025-12-31,FAC-A,07-006,07XXXX,188772.0
2025-12-31,FAC-A,07-008,07XXXX,80757.0
2025-12-31,FAC-A,07-009,07XXXX,391368.0
2025-12-31,FAC-A,07-010,07XXXX,15304.0
2025-12-31,FAC-A,07-011,07XXXX,30647.0
2025-12-31,FAC-A,07-012,07XXXX,190038.0
2025-12-31,FAC-A,07-013,07XXXX,48673.0
2025-12-31,FAC-A,07-014,07XXXX,353089.0
2025-12-31,FAC-A,07-015,07XXXX,164065.0
2025-12-31,FAC-A,07-017,07XXXX,471355.0
2025-12-31,FAC-A,07-019,07XXXX,312546.0
2025-12-31,FAC-A,07-021,07XXXX,367074.0
2025-12-31,FAC-A,07-022,07XXXX,392598.0
2025-12-31,FAC-A,08-003,08XXXX,193688.0
2025-12-31,FAC-A,08-004,08XXXX,100504.0
2025-12-31,FAC-A,08-006,08XXXX,440538.0
2025-12-31,FAC-A,08-008,08XXXX,173804.0
2025-12-31,FAC-A,08-009,08XXXX,462262.0
2025-12-31,FAC-A,08-011,08XXXX,180450.0
2025-12-31,FAC-A,08-012,08XXXX,517933.0
2025-12-31,FAC-A,08-014,08XXXX,171053.0
2025-12-31,FAC-A,08-016,08XXXX,129463.0
2025-12-31,FAC-B,01-002,01XXXX,370829.0
2025-12-31,FAC-B,01-003,01XXXX,138164.0
2025-12-31,FAC-B,01-004,01XXXX,231929.0
2025-12-31,FAC-B,01-006,01XXXX,355410.0
2025-12-31,FAC-B,01-007,01XXXX,428621.0
2025-12-31,FAC-B,01-008,01XXXX,320586.0
2025-12-31,FAC-B,01-009,01XXXX,310196.0
2025-12-31,FAC-B,01-010,01XXXX,183884.0
2025-12-31,FAC-B,01-011,01XXXX,133817.0
2025-12-31,FAC-B,01-012,01XXXX,53617.0
2025-12-31,FAC-B,01-013,01XXXX,287773.0
2025-12-31,FAC-B,01-014,01XXXX,366249.0
2025-12-31,FAC-B,01-015,01XXXX,62294.0
2025-12-31,FAC-B,01-016,01XXXX,368902.0
2025-12-31,FAC-B,01-017,01XXXX,217047.0
2025-12-31,FAC-B,01-018,01XXXX,202811.0
2025-12-31,FAC-B,01-019,01XXXX,86063.0
2025-12-31,FAC-B,01-021,01XXXX,146400.0
2025-12-31,FAC-B,01-022,01XXXX,17371.0
2025-12-31,FAC-B,01-023,01XXXX,369544.0
2025-12-31,FAC-B,01-024,01XXXX,267910.0
2025-12-31,FAC-B,01-026,01XXXX,197933.0
2025-12-31,FAC-B,01-028,01XXXX,359565.0
2025-12-31,FAC-B,01-029,01XXXX,359726.0
2025-12-31,FAC-B,02-001,02XXXX,444821.0
2025-12-31,FAC-B,02-002,02XXXX,293166.0
2025-12-31,FAC-B,02-003,02XXXX,393827.0
2025-12-31,FAC-B,02-005,02XXXX,257366.0
2025-12-31,FAC-B,02-006,02XXXX,405733.0
2025-12-31,FAC-B,02-007,02XXXX,522384.0
2025-12-31,FAC-B,02-008,02XXXX,23178.0
2025-12-31,FAC-B,02-010,02XXXX,170017.0
2025-12-31,FAC-B,02-012,02XXXX,160354.0
2025-12-31,FAC-B,02-014,02XXXX,241749.0
2025-12-31,FAC-B,02-015,02XXXX,441366.0
2025-12-31,FAC-B,02-017,02XXXX,407531.0
2025-12-31,FAC-B,02-018,02XXXX,105674.0
2025-12-31,FAC-B,02-019,02XXXX,212690.0
2025-12-31,FAC-B,02-023,02XXXX,20176.0
2025-12-31,FAC-B,02-024,02XXXX,319281.0
2025-12-31,FAC-B,03-001,03XXXX,331291.0
2025-12-31,FAC-B,03-002,03XXXX,208917.0
2025-12-31,FAC-B,03-003,03XXXX,184108.0
2025-12-31,FAC-B,03-004,03XXXX,88060.0
2025-12-31,FAC-B,03-005,03XXXX,232195.0
2025-12-31,FAC-B,03-006,03XXXX,177252.0
2025-12-31,FAC-B,03-007,03XXXX,265045.0
2025-12-31,FAC-B,03-008,03XXXX,420507.0
2025-12-31,FAC-B,03-009,03XXXX,293603.0
2025-12-31,FAC-B,03-010,03XXXX,43705.0
2025-12-31,FAC-B,03-012,03XXXX,95380.0
2025-12-31,FAC-B,03-015,03XXXX,13199.0
2025-12-31,FAC-B,04-001,04XXXX,475368.0
2025-12-31,FAC-B,04-003,04XXXX,238315.0
2025-12-31,FAC-B,04-004,04XXXX,487581.0
2025-12-31,FAC-B,04-005,04XXXX,14391.0
2025-12-31,FAC-B,04-006,04XXXX,65121.0
2025-12-31,FAC-B,04-007,04XXXX,25012.0
2025-12-31,FAC-B,04-008,04XXXX,344264.0
2025-12-31,FAC-B,04-009,04XXXX,79959.0
2025-12-31,FAC-B,04-010,04XXXX,379858.0
2025-12-31,FAC-B,04-013,04XXXX,253911.0
2025-12-31,FAC-B,04-014,04XXXX,76355.0
2025-12-31,FAC-B,04-019,04XXXX,201010.0
2025-12-31,FAC-B,04-020,04XXXX,338758.0
2025-12-31,FAC-B,04-023,04XXXX,518924.0
2025-12-31,FAC-B,04-024,04XXXX,134281.0
2025-12-31,FAC-B,04-028,04XXXX,441513.0
2025-12-31,FAC-B,04-030,04XXXX,183387.0
2025-12-31,FAC-B,04-035,04XXXX,193957.0
2025-12-31,FAC-B,04-036,04XXXX,457905.0
2025-12-31,FAC-B,04-038,04XXXX,261300.0
2025-12-31,FAC-B,04-039,04XXXX,27519.0
2025-12-31,FAC-B,04-040,04XXXX,192619.0
2025-12-31,FAC-B,04-041,04XXXX,356040.0
2025-12-31,FAC-B,04-042,04XXXX,203388.0
2025-12-31,FAC-B,04-043,04XXXX,88678.0
2025-12-31,FAC-B,04-044,04XXXX,360145.0
2025-12-31,FAC-B,04-045,04XXXX,273377.0
2025-12-31,FAC-B,05-001,05XXXX,56143.0
2025-12-31,FAC-B,05-002,05XXXX,92306.0
2025-12-31,FAC-B,05-003,05XXXX,204757.0
2025-12-31,FAC-B,05-004,05XXXX,413200.0
2025-12-31,FAC-B,05-005,05XXXX,74413.0
2025-12-31,FAC-B,05-007,05XXXX,192009.0
2025-12-31,FAC-B,05-009,05XXXX,268031.0
2025-12-31,FAC-B,05-015,05XXXX,184164.0
2025-12-31,FAC-B,05-016,05XXXX,109072.0
2025-12-31,FAC-B,05-017,05XXXX,380550.0
2025-12-31,FAC-B,05-018,05XXXX,76019.0
2025-12-31,FAC-B,05-019,05XXXX,318446.0
2025-12-31,FAC-B,06-002,06XXXX,507788.0
2025-12-31,FAC-B,06-003,06XXXX,441687.0
2025-12-31,FAC-B,06-004,06XXXX,422099.0
2025-12-31,FAC-B,06-005,06XXXX,41179.0
2025-12-31,FAC-B,06-006,06XXXX,503618.0
2025-12-31,FAC-B,06-008,06XXXX,176314.0
2025-12-31,FAC-B,06-010,06XXXX,509908.0
2025-12-31,FAC-B,06-013,06XXXX,381280.0
2025-12-31,FAC-B,06-016,06XXXX,163836.0
2025-12-31,FAC-B,06-017,06XXXX,175200.0
2025-12-31,FAC-B,07-001,07PROU,112152.0
2025-12-31,FAC-B,07-002,07PROU,49338.0
2025-12-31,FAC-B,07-003,07PROU,416032.0
2025-12-31,FAC-B,07-004,07PROU,111615.0
2025-12-31,FAC-B,07-005,07PROU,24532.0
2025-12-31,FAC-B,07-006,07PROU,407753.0
2025-12-31,FAC-B,07-007,07PROU,229068.0
2025-12-31,FAC-B,07-008,07PROU,335566.0
2025-12-31,FAC-B,07-009,07PROU,369387.0
2025-12-31,FAC-B,07-010,07PROU,65962.0
2025-12-31,FAC-B,07-012,07PROU,160328.0
2025-12-31,FAC-B,07-001,07XXXX,252046.0
2025-12-31,FAC-B,07-002,07XXXX,452097.0
2025-12-31,FAC-B,07-004,07XXXX,367847.0
2025-12-31,FAC-B,07-005,07XXXX,463938.0
2025-12-31,FAC-B,07-006,07XXXX,323810.0
2025-12-31,FAC-B,07-007,07XXXX,406593.0
2025-12-31,FAC-B,07-008,07XXXX,41109.0
2025-12-31,FAC-B,07-009,07XXXX,236355.0
2025-12-31,FAC-B,07-013,07XXXX,175687.0
2025-12-31,FAC-B,07-015,07XXXX,278885.0
2025-12-31,FAC-B,07-016,07XXXX,172889.0
2025-12-31,FAC-B,07-017,07XXXX,397314.0
2025-12-31,FAC-B,07-018,07XXXX,53219.0
2025-12-31,FAC-B,07-019,07XXXX,207026.0
2025-12-31,FAC-B,07-020,07XXXX,260215.0
2025-12-31,FAC-B,07-021,07XXXX,65939.0
2025-12-31,FAC-B,08-001,08XXXX,153412.0
2025-12-31,FAC-B,08-002,08XXXX,171914.0
2025-12-31,FAC-B,08-003,08XXXX,82981.0
2025-12-31,FAC-B,08-004,08XXXX,243276.0
2025-12-31,FAC-B,08-005,08XXXX,141882.0
2025-12-31,FAC-B,08-007,08XXXX,296973.0
2025-12-31,FAC-B,08-008,08XXXX,260677.0
2025-12-31,FAC-B,08-010,08XXXX,450898.0
2025-12-31,FAC-B,08-011,08XXXX,39882.0
2025-12-31,FAC-B,08-012,08XXXX,42024.0
2025-12-31,FAC-B,08-014,08XXXX,103392.0
2025-12-31,FAC-B,08-015,08XXXX,68964.0
2025-12-31,FAC-B,08-016,08XXXX,337011.0
2025-12-31,FAC-C,01-002,01XXXX,484649.0
2025-12-31,FAC-C,01-003,01XXXX,398081.0
2025-12-31,FAC-C,01-005,01XXXX,277756.0
2025-12-31,FAC-C,01-006,01XXXX,494852.0
2025-12-31,FAC-C,01-007,01XXXX,230350.0
2025-12-31,FAC-C,01-009,01XXXX,45534.0
2025-12-31,FAC-C,01-010,01XXXX,66801.0
2025-12-31,FAC-C,01-011,01XXXX,179429.0
2025-12-31,FAC-C,01-014,01XXXX,408398.0
2025-12-31,FAC-C,01-017,01XXXX,300020.0
2025-12-31,FAC-C,01-018,01XXXX,94924.0
2025-12-31,FAC-C,01-020,01XXXX,45661.0
2025-12-31,FAC-C,01-022,01XXXX,266780.0
2025-12-31,FAC-C,01-023,01XXXX,380715.0
2025-12-31,FAC-C,01-026,01XXXX,266711.0
2025-12-31,FAC-C,01-027,01XXXX,155848.0
2025-12-31,FAC-C,01-028,01XXXX,171789.0
2025-12-31,FAC-C,01-029,01XXXX,221947.0
2025-12-31,FAC-C,01-030,01XXXX,218979.0
2025-12-31,FAC-C,02-001,02XXXX,323615.0
2025-12-31,FAC-C,02-002,02XXXX,475110.0
2025-12-31,FAC-C,02-003,02XXXX,255172.0
2025-12-31,FAC-C,02-004,02XXXX,427648.0
2025-12-31,FAC-C,02-005,02XXXX,184127.0
2025-12-31,FAC-C,02-008,02XXXX,492015.0
2025-12-31,FAC-C,02-010,02XXXX,250846.0
2025-12-31,FAC-C,02-011,02XXXX,117014.0
2025-12-31,FAC-C,02-012,02XXXX,124518.0
2025-12-31,FAC-C,02-017,02XXXX,206458.0
2025-12-31,FAC-C,02-018,02XXXX,256351.0
2025-12-31,FAC-C,02-020,02XXXX,101475.0
2025-12-31,FAC-C,02-021,02XXXX,197755.0
2025-12-31,FAC-C,02-024,02XXXX,277653.0
2025-12-31,FAC-C,02-025,02XXXX,59494.0
2025-12-31,FAC-C,03-003,03XXXX,303250.0
2025-12-31,FAC-C,03-004,03XXXX,245639.0
2025-12-31,FAC-C,03-006,03XXXX,137156.0
2025-12-31,FAC-C,03-007,03XXXX,367849.0
2025-12-31,FAC-C,03-009,03XXXX,359311.0
2025-12-31,FAC-C,03-012,03XXXX,205430.0
2025-12-31,FAC-C,03-013,03XXXX,397953.0
2025-12-31,FAC-C,03-014,03XXXX,361214.0
2025-12-31,FAC-C,04-001,04XXXX,37567.0
2025-12-31,FAC-C,04-003,04XXXX,340437.0
2025-12-31,FAC-C,04-004,04XXXX,234721.0
2025-12-31,FAC-C,04-005,04XXXX,151505.0
2025-12-31,FAC-C,04-006,04XXXX,179884.0
2025-12-31,FAC-C,04-007,04XXXX,228512.0
2025-12-31,FAC-C,04-009,04XXXX,496390.0
2025-12-31,FAC-C,04-010,04XXXX,394613.0
2025-12-31,FAC-C,04-015,04XXXX,348089.0
2025-12-31,FAC-C,04-016,04XXXX,71640.0
2025-12-31,FAC-C,04-017,04XXXX,181699.0
2025-12-31,FAC-C,04-018,04XXXX,315898.0
2025-12-31,FAC-C,04-019,04XXXX,320489.0
2025-12-31,FAC-C,04-021,04XXXX,182796.0
2025-12-31,FAC-C,04-022,04XXXX,458360.0
2025-12-31,FAC-C,04-023,04XXXX,186568.0
2025-12-31,FAC-C,04-026,04XXXX,151766.0
2025-12-31,FAC-C,04-028,04XXXX,388002.0
2025-12-31,FAC-C,04-029,04XXXX,439245.0
2025-12-31,FAC-C,04-030,04XXXX,349684.0
2025-12-31,FAC-C,04-031,04XXXX,399484.0
2025-12-31,FAC-C,04-032,04XXXX,429616.0
2025-12-31,FAC-C,04-033,04XXXX,318767.0
2025-12-31,FAC-C,04-035,04XXXX,138311.0
2025-12-31,FAC-C,04-036,04XXXX,25784.0
2025-12-31,FAC-C,04-037,04XXXX,432123.0
2025-12-31,FAC-C,04-041,04XXXX,64517.0
2025-12-31,FAC-C,04-042,04XXXX,399326.0
2025-12-31,FAC-C,04-043,04XXXX,145788.0
2025-12-31,FAC-C,04-044,04XXXX,355334.0
2025-12-31,FAC-C,04-045,04XXXX,114594.0
2025-12-31,FAC-C,05-002,05XXXX,197808.0
2025-12-31,FAC-C,05-003,05XXXX,39339.0
2025-12-31,FAC-C,05-004,05XXXX,226380.0
2025-12-31,FAC-C,05-006,05XXXX,45778.0
2025-12-31,FAC-C,05-007,05XXXX,47394.0
2025-12-31,FAC-C,05-008,05XXXX,55809.0
2025-12-31,FAC-C,05-009,05XXXX,399161.0
2025-12-31,FAC-C,05-010,05XXXX,24184.0
2025-12-31,FAC-C,05-011,05XXXX,409235.0
2025-12-31,FAC-C,05-014,05XXXX,149389.0
2025-12-31,FAC-C,05-015,05XXXX,59432.0
2025-12-31,FAC-C,05-017,05XXXX,470334.0
2025-12-31,FAC-C,05-018,05XXXX,406602.0
2025-12-31,FAC-C,05-019,05XXXX,235296.0
2025-12-31,FAC-C,05-020,05XXXX,193116.0
2025-12-31,FAC-C,06-001,06XXXX,126934.0
2025-12-31,FAC-C,06-002,06XXXX,448714.0
2025-12-31,FAC-C,06-003,06XXXX,139951.0
2025-12-31,FAC-C,06-004,06XXXX,85887.0
2025-12-31,FAC-C,06-005,06XXXX,25987.0
2025-12-31,FAC-C,06-006,06XXXX,374883.0
2025-12-31,FAC-C,06-007,06XXXX,53786.0
2025-12-31,FAC-C,06-008,06XXXX,60829.0
2025-12-31,FAC-C,06-009,06XXXX,118708.0
2025-12-31,FAC-C,06-010,06XXXX,48840.0
2025-12-31,FAC-C,06-011,06XXXX,76967.0
2025-12-31,FAC-C,06-012,06XXXX,173587.0
2025-12-31,FAC-C,06-013,06XXXX,274262.0
2025-12-31,FAC-C,06-014,06XXXX,500918.0
2025-12-31,FAC-C,06-015,06XXXX,285950.0
2025-12-31,FAC-C,06-017,06XXXX,225574.0
2025-12-31,FAC-C,07-001,07PROU,37647.0
2025-12-31,FAC-C,07-002,07PROU,425946.0
2025-12-31,FAC-C,07-003,07PROU,65662.0
2025-12-31,FAC-C,07-005,07PROU,412944.0
2025-12-31,FAC-C,07-006,07PROU,412529.0
2025-12-31,FAC-C,07-007,07PROU,283389.0
2025-12-31,FAC-C,07-009,07PROU,298542.0
2025-12-31,FAC-C,07-011,07PROU,13855.0
2025-12-31,FAC-C,07-005,07XXXX,168033.0
2025-12-31,FAC-C,07-007,07XXXX,213022.0
2025-12-31,FAC-C,07-008,07XXXX,508903.0
2025-12-31,FAC-C,07-009,07XXXX,71450.0
2025-12-31,FAC-C,07-011,07XXXX,216950.0
2025-12-31,FAC-C,07-012,07XXXX,228938.0
2025-12-31,FAC-C,07-015,07XXXX,247173.0
2025-12-31,FAC-C,07-016,07XXXX,510398.0
2025-12-31,FAC-C,07-017,07XXXX,436219.0
2025-12-31,FAC-C,07-018,07XXXX,154618.0
2025-12-31,FAC-C,07-020,07XXXX,356277.0
2025-12-31,FAC-C,07-021,07XXXX,400908.0
2025-12-31,FAC-C,07-022,07XXXX,102871.0
2025-12-31,FAC-C,08-002,08XXXX,109867.0
2025-12-31,FAC-C,08-004,08XXXX,161221.0
2025-12-31,FAC-C,08-005,08XXXX,238386.0
2025-12-31,FAC-C,08-006,08XXXX,260924.0
2025-12-31,FAC-C,08-007,08XXXX,182072.0
2025-12-31,FAC-C,08-009,08XXXX,306077.0
2025-12-31,FAC-C,08-011,08XXXX,267774.0
2025-12-31,FAC-C,08-016,08XXXX,243466.0
2025-12-31,FAC-D,01-001,01XXXX,35287.0
2025-12-31,FAC-D,01-002,01XXXX,148460.0
2025-12-31,FAC-D,01-003,01XXXX,141749.0
2025-12-31,FAC-D,01-004,01XXXX,189883.0
2025-12-31,FAC-D,01-006,01XXXX,409151.0
2025-12-31,FAC-D,01-007,01XXXX,186323.0
2025-12-31,FAC-D,01-010,01XXXX,287529.0
2025-12-31,FAC-D,01-011,01XXXX,90467.0
2025-12-31,FAC-D,01-012,01XXXX,98836.0
2025-12-31,FAC-D,01-013,01XXXX,169926.0
2025-12-31,FAC-D,01-014,01XXXX,294029.0
2025-12-31,FAC-D,01-016,01XXXX,365912.0
2025-12-31,FAC-D,01-017,01XXXX,171796.0
2025-12-31,FAC-D,01-018,01XXXX,196576.0
2025-12-31,FAC-D,01-021,01XXXX,429483.0
2025-12-31,FAC-D,01-022,01XXXX,466637.0
2025-12-31,FAC-D,01-026,01XXXX,452922.0
2025-12-31,FAC-D,01-027,01XXXX,231007.0
2025-12-31,FAC-D,01-029,01XXXX,212393.0
2025-12-31,FAC-D,01-030,01XXXX,303057.0
2025-12-31,FAC-D,02-002,02XXXX,302955.0
2025-12-31,FAC-D,02-004,02XXXX,47228.0
2025-12-31,FAC-D,02-006,02XXXX,110511.0
2025-12-31,FAC-D,02-007,02XXXX,415507.0
2025-12-31,FAC-D,02-008,02XXXX,160299.0
2025-12-31,FAC-D,02-010,02XXXX,332181.0
