PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,58524077.81,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,109907111.12,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,103195639.64,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,95667729.71,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,53699557.47,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,75972722.51,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,137579513.78,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,135056717.06,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,52499141.47,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,60603556.19,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,113375270.02,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,53382595.33,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,60197139.05,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,127865381.63,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,23496318.96,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,102695633.78,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,47399534.88,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,60749127.56,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,106456862.75,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,52968754.09,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,146219227.23,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,93498774.92,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,64721897.88,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,89189507.04,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,52313711.44,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,9169735.38,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,24170657.48,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,113224360.79,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,52574522.36,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,24827349.81,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,56412422.96,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,101485663.7,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,138307302.02,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,139578173.27,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,57983135.63,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,74840010.68,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,86355243.46,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,127034307.99,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,64780359.11,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,38700526.59,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,12727482.94,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,50368639.1,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,81933585.33,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,79516191.0,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,72014025.04,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,73653978.1,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,166120410.33,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,97379316.3,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,86483543.72,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,53688166.02,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,74908729.72,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,43316941.47,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,145992403.19,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,91480157.13,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,26031431.22,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,25137811.24,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,50075470.1,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,126936812.16,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,82489982.79,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,83284158.04,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,86986286.8,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,42304042.92,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,111530702.71,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,78952745.21,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,98434065.82,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,143125923.72,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,134909261.76,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,100223465.12,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,30075234.35,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,126472787.14,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,142882798.66,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,15673385.67,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,70225364.9,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,108117302.47,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,7717843.08,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,111716237.63,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,93856154.77,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,46360385.85,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,113569675.04,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,40431207.51,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,7223843.9,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,113302495.56,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,40766777.31,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,123217444.5,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,100329268.12,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,123464138.98,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,108510842.05,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,132009371.7,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,17781439.04,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,15808171.91,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,55693866.61,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,49092879.06,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,138605556.81,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,17600247.98,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,75916665.96,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,16148024.56,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,127672587.67,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,10708986.89,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,59522030.13,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,36153469.82,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,137151003.89,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,71505531.97,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,51252001.93,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,39366115.91,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,151514825.06,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,59405534.0,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,25484666.34,XVT-Xuất vật tư sản xuất,,31/10/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,76762759.54,XVT-Xuất vật tư sản xuất,,31/10/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,93317701.62,XVT-Xuất vật tư sản xuất,,31/10/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,16251593.91,XVT-Xuất vật tư sản xuất,,31/10/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,42652666.11,XVT-Xuất vật tư sản xuất,,31/10/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,135599198.46,XVT-Xuất vật tư sản xuất,,31/10/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,85627654.11,XVT-Xuất vật tư sản xuất,,31/10/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,27841338.67,XVT-Xuất vật tư sản xuất,,31/10/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,44310388.44,XVT-Xuất vật tư sản xuất,,31/10/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,41142435.74,XVT-Xuất vật tư sản xuất,,31/10/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,83412408.25,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,107339458.37,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,5036289.4,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,11001601.65,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,93406810.36,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,107843669.12,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,43737365.02,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,44784944.69,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,53291530.66,XVT-Xuất vật tư sản xuất,,30/11/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,120070961.67,XVT-Xuất vật tư sản xuất,,30/11/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,133431505.33,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,76254501.3,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,68024310.13,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,18953910.43,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,74021103.09,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,102659760.01,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,5069890.69,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,113802115.56,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,156438053.34,XVT-Xuất vật tư sản xuất,,30/11/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,151542647.55,XVT-Xuất vật tư sản xuất,,30/11/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,42509066.88,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,123483103.62,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,11483700.46,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,143753270.97,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,66886023.45,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,33898076.77,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,50750245.08,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,113384213.24,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,137271740.57,XVT-Xuất vật tư sản xuất,,30/11/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,37426241.27,XVT-Xuất vật tư sản xuất,,30/11/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,81861135.0,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,38217845.3,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,87405350.62,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,25935655.25,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,105896365.32,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,95401823.01,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,98632125.46,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,125529864.03,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,50596156.08,XVT-Xuất vật tư sản xuất,,30/11/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,21270006.26,XVT-Xuất vật tư sản xuất,,30/11/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,48209242.71,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,6871903.89,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,46140454.01,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,22436686.55,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,74269808.93,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,84325801.97,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,6369597.18,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,145533623.4,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,97416471.38,XVT-Xuất vật tư sản xuất,,30/11/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,126827023.07,XVT-Xuất vật tư sản xuất,,30/11/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,92096217.07,XVT-Xuất vật tư sản xuất,,30/11/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,19842044.03,XVT-Xuất vật tư sản xuất,,30/11/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,127423962.64,XVT-Xuất vật tư sản xuất,,30/11/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,20852651.71,XVT-Xuất vật tư sản xuất,,30/11/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,7077240.98,XVT-Xuất vật tư sản xuất,,30/11/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,117736555.08,XVT-Xuất vật tư sản xuất,,30/11/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,53339326.05,XVT-Xuất vật tư sản xuất,,30/11/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,4884188.23,XVT-Xuất vật tư sản xuất,,30/11/2024,60101-Khu vực xử lý nước thải,
