PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,47472690.88,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,77645121.5,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,44065587.39,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,28820240.54,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,145913126.78,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,23193929.82,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,138564670.92,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,23577058.66,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,135345548.55,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,102370641.38,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,73768136.26,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,89657588.71,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,67034607.44,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,78581549.34,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,120337005.24,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,26545203.16,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,30505256.21,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,84825421.24,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,22461370.47,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,150931048.65,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,87752967.58,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,19338881.17,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,39592624.04,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,43296035.3,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,153746949.59,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,140728327.63,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,23962472.26,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,49100809.35,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,65695762.51,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,42369079.06,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,125989533.78,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,118845959.28,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,151460217.07,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,133729166.89,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,136097585.79,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,92233782.56,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,119329335.53,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,141443463.57,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,10863928.62,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,138990945.67,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,65150154.69,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,69591971.96,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,152828502.43,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,53099431.92,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,17476989.96,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,59670273.51,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,62591167.59,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,112926930.39,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,43526894.98,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,25454077.36,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,11640522.8,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,153801925.05,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,72717229.12,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,17837848.99,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,120306328.08,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,76446988.68,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,128098253.44,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,80857084.61,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,23321628.82,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,140327067.36,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,13981666.95,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,68540677.59,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,77607458.48,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,123428214.72,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,30510266.05,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,28876064.23,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,104415926.08,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,6843335.96,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,101315897.18,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,52514814.31,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,89538121.71,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,9957490.6,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,102940118.58,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,124383591.11,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,34975972.3,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,21735240.39,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,119841048.18,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,157671966.12,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,29342307.38,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,132054591.05,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,107775734.01,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,123594260.34,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,14833938.7,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,126144125.37,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,97029191.64,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,129951032.16,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,84166537.77,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,102631551.13,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,41017715.51,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,132033531.42,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,29324613.3,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,91533680.19,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,28779126.39,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,36514292.45,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,112374106.97,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,113303274.09,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,71370648.58,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,145412359.63,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,47948216.53,XVT-Xuất vật tư sản xuất,,31/10/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,84432297.08,XVT-Xuất vật tư sản xuất,,31/10/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,134438129.84,XVT-Xuất vật tư sản xuất,,31/10/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,124789051.98,XVT-Xuất vật tư sản xuất,,31/10/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,118057559.43,XVT-Xuất vật tư sản xuất,,31/10/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,35289408.17,XVT-Xuất vật tư sản xuất,,31/10/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,84123309.39,XVT-Xuất vật tư sản xuất,,31/10/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,101849655.97,XVT-Xuất vật tư sản xuất,,31/10/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,31921922.63,XVT-Xuất vật tư sản xuất,,31/10/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,17337940.67,XVT-Xuất vật tư sản xuất,,31/10/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,20694830.09,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,112780567.29,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,26170930.99,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,31013286.94,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,34549248.93,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,124613550.22,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,106273999.41,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,114279465.78,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,93889396.78,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,11039582.21,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,143838439.2,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,151447136.89,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,31895803.78,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,123448966.59,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,164005500.15,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,46132639.87,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,23359501.27,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,138771830.85,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,99142011.06,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,67809445.08,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,137154636.95,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,133992842.38,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,148289991.09,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,38065819.53,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,51747560.2,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,108392611.51,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,47323790.82,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,9174986.98,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,89984620.23,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,120174612.66,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,101586029.1,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,84692491.56,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,8786423.06,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,50741594.5,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,143774773.47,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,47851254.1,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,171230571.97,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,89055937.3,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,29629479.61,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,136731478.23,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,44739074.15,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,51037867.74,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,55087954.91,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,65636590.41,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,98576002.77,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,35069392.22,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,121687174.58,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,13800674.07,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,24148871.42,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,146510953.86,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,131419772.94,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,121001502.0,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,30414641.15,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,89106604.22,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,60923958.45,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,155726281.49,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,126855564.51,XVT-Xuất vật tư sản xuất,,30/11/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,130121493.2,XVT-Xuất vật tư sản xuất,,30/11/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,136487487.17,XVT-Xuất vật tư sản xuất,,30/11/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,101048851.52,XVT-Xuất vật tư sản xuất,,30/11/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,61455521.3,XVT-Xuất vật tư sản xuất,,30/11/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,16667757.41,XVT-Xuất vật tư sản xuất,,30/11/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,127316237.22,XVT-Xuất vật tư sản xuất,,30/11/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,40103895.02,XVT-Xuất vật tư sản xuất,,30/11/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,54070327.28,XVT-Xuất vật tư sản xuất,,30/11/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,34128960.51,XVT-Xuất vật tư sản xuất,,30/11/2025,40101-Khu vực bảo trì,
