START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,02-018,Product 02XXXX,,,,Unit Cost Adjustments,VND,,MAT,,458613.5999,1279,777831868.68,VND,,,30/09/2025,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,310307.8595,280,366367611.74,VND,,,30/09/2025,,,,,,,FG
,,,,03-011,Product 03XXXX,,,,Unit Cost Adjustments,VND,,MAT,,181784.6526,2690,402829305.17,VND,,,30/09/2025,,,,,,,FG
,,,,04-018,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,112862.0923,1437,255340011.5,VND,,,30/09/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Resource Cost,VND,,MAT,,508305.7879,3982,671547265.52,VND,,,30/09/2025,,,,,,,FG
,,,,05-026,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,175885.3576,264,409208641.61,VND,,,30/09/2025,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,94969.5056,1246,115603940.45,VND,,,30/09/2025,,,,,,,FG
,,,,06-002,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,178976.2701,4523,335795881.29,VND,,,30/09/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Unit Cost Adjustments,VND,,MAT,,388766.5847,2648,533377415.07,VND,,,30/09/2025,,,,,,,FG
,,,,07-013,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,192563.8019,1667,260199642.3,VND,,,30/09/2025,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Unit Cost Adjustments,VND,,MAT,,530881.0873,3194,715741251.28,VND,,,30/09/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,108931.0104,3600,209860371.29,VND,,,30/09/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Resource Cost,VND,,MAT,,358776.0455,329,790055611.2,VND,,,30/09/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,324117.0812,4249,335762972.25,VND,,,30/09/2025,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Resource Cost,VND,,MAT,,65482.3927,398,65310944.34,VND,,,30/09/2025,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,470423.4165,3622,600493686.63,VND,,,30/09/2025,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Resource Cost,LMD,,MAT,,247086.8134,945,337964379.87,VND,,,30/09/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,320210.3634,1093,553690291.92,VND,,,30/09/2025,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Resource Cost,LMD,,MAT,,329065.6987,2998,507904756.76,VND,,,30/09/2025,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,298916.5537,2673,607081385.86,VND,,,30/09/2025,,,,,,,FG
,,,,03-009,Product 03XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,173568.4823,617,204525474.77,VND,,,30/09/2025,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,371589.4212,910,702736284.96,VND,,,30/09/2025,,,,,,,FG
,,,,04-017,Product 04XXXX,,,,Batch Resource Cost,LMD,,MAT,,141018.7142,4539,297536136.81,VND,,,30/09/2025,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,63492.417,792,106339158.89,VND,,,30/09/2025,,,,,,,FG
,,,,05-029,Product 05XXXX,,,,Batch Resource Cost,LMD,,MAT,,484976.9835,1374,704981500.19,VND,,,30/09/2025,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Resource Cost,LMD,,MAT,,85976.6961,4742,130909859.95,VND,,,30/09/2025,,,,,,,FG
,,,,06-005,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,391212.8562,1841,799538064.09,VND,,,30/09/2025,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,109271.6054,3927,98267651.45,VND,,,30/09/2025,,,,,,,FG
,,,,07-018,Product 07PROU,,,,Batch Resource Cost,LMD,,MAT,,42691.5006,4267,76719421.67,VND,,,30/09/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,475861.4777,3694,595447570.45,VND,,,30/09/2025,,,,,,,FG
,,,,07-022,Product 07XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,148498.5584,635,357600658.95,VND,,,30/09/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,252494.3648,4189,274901923.83,VND,,,30/09/2025,,,,,,,FG
,,,,08-015,Product 08XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,282477.3851,3350,610933606.36,VND,,,30/09/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,58286.1539,1971,138332919.29,VND,,,31/10/2025,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,484744.1197,2199,823149632.51,VND,,,31/10/2025,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,168417.6264,2577,411017289.41,VND,,,31/10/2025,,,,,,,FG
,,,,02-018,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,209317.1445,503,315672781.86,VND,,,31/10/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,289028.3212,4445,276093798.9,VND,,,31/10/2025,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Unit Cost Adjustments,TND,,MAT,,254613.8282,3976,542081347.62,VND,,,31/10/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,191955.1101,3909,423281422.39,VND,,,31/10/2025,,,,,,,FG
,,,,04-016,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,99422.9924,1080,240024825.19,VND,,,31/10/2025,,,,,,,FG
,,,,05-022,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,498694.7087,1571,491117531.17,VND,,,31/10/2025,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,173301.8674,3300,392557987.82,VND,,,31/10/2025,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Value Adjustments,TND,,MAT,,158027.389,4712,187191312.3,VND,,,31/10/2025,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,479762.1037,1710,625926264.22,VND,,,31/10/2025,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,728266.8263,255,656313841.61,VND,,,31/10/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,173890.2126,2815,246263532.79,VND,,,31/10/2025,,,,,,,FG
,,,,07-018,Product 07XXXX,,,,Value Adjustments,TND,,MAT,,147284.1069,4944,302620099.69,VND,,,31/10/2025,,,,,,,FG
,,,,07-007,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,40798.3316,1499,90328303.14,VND,,,31/10/2025,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,57581.4766,186,101819899.78,VND,,,31/10/2025,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Unit Cost Adjustments,TND,,MAT,,191107.9602,4937,358416133.48,VND,,,31/10/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,284916.36,1586,702550620.48,VND,,,31/10/2025,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,154011.3883,318,366778598.61,VND,,,31/10/2025,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,314424.4,3033,684925298.38,VND,,,31/10/2025,,,,,,,FG
,,,,02-006,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,546974.8321,1889,600609557.64,VND,,,31/10/2025,,,,,,,FG
,,,,03-021,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,45816.1142,2988,93568864.43,VND,,,31/10/2025,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,41935.5766,1923,70800249.16,VND,,,31/10/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,TTD,,MAT,,311695.3144,2306,474645069.08,VND,,,31/10/2025,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,651067.5037,657,538692873.41,VND,,,31/10/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,271372.6751,707,440510556.3,VND,,,31/10/2025,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,305704.502,4335,723616275.44,VND,,,31/10/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,141243.7097,2483,341592409.92,VND,,,31/10/2025,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,290773.2653,3160,383124492.18,VND,,,31/10/2025,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,339538.11,4232,451330542.1,VND,,,31/10/2025,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Unit Cost Adjustments,TTD,,MAT,,92667.4133,3816,209226106.14,VND,,,31/10/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,34013.035,605,70338794.04,VND,,,31/10/2025,,,,,,,FG
,,,,07-021,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,433807.608,196,601561612.75,VND,,,31/10/2025,,,,,,,FG
,,,,08-013,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,193832.9909,3881,275535114.87,VND,,,31/10/2025,,,,,,,FG
,,,,08-013,Product 08XXXX,,,,Unit Cost Adjustments,TTD,,MAT,,673992.5444,1616,869548033.5,VND,,,31/10/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Resource Cost,DLD,,MAT,,134264.358,1714,312716869.64,VND,,,31/10/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,223307.0069,1370,483194709.53,VND,,,31/10/2025,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,80173.0125,164,186466289.97,VND,,,31/10/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,260877.4224,4013,594684634.51,VND,,,31/10/2025,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,269971.515,4674,659776176.42,VND,,,31/10/2025,,,,,,,FG
,,,,03-021,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,481246.2683,3034,821286063.63,VND,,,31/10/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,220552.2867,2452,393994053.56,VND,,,31/10/2025,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,146623.4073,3220,322901855.69,VND,,,31/10/2025,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,DLD,,MAT,,127572.9463,3845,151128773.24,VND,,,31/10/2025,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,45021.2334,3418,75891996.66,VND,,,31/10/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,492995.7719,4681,812637870.93,VND,,,31/10/2025,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,299509.8864,1025,405653066.79,VND,,,31/10/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Value Adjustments,DLD,,MAT,,270856.7567,3295,517476862.42,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,70144.6179,1866,156332493.66,VND,,,31/10/2025,,,,,,,FG
,,,,07-022,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,77238.2549,542,133220978.51,VND,,,31/10/2025,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,468368.2143,4682,486612010.77,VND,,,31/10/2025,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,89652.4693,1678,138247573.3,VND,,,31/10/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Resource Cost,DLD,,MAT,,90252.1351,3002,202261499.65,VND,,,31/10/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,707822.3819,3995,666817459.77,VND,,,31/10/2025,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,315808.6782,659,574545587.59,VND,,,31/10/2025,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,109125.283,2145,149674549.77,VND,,,31/10/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,305545.2886,1313,750342649.38,VND,,,31/10/2025,,,,,,,FG
,,,,03-011,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,529247.3867,395,458769409.55,VND,,,31/10/2025,,,,,,,FG
,,,,03-011,Product 03XXXX,,,,Batch Resource Cost,SGD,,MAT,,456003.0888,3965,943616306.77,VND,,,31/10/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Resource Cost,SGD,,MAT,,268589.1121,2495,607384260.97,VND,,,31/10/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,129294.1203,629,213209484.39,VND,,,31/10/2025,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,72140.5884,4640,174834369.61,VND,,,31/10/2025,,,,,,,FG
,,,,05-005,Product 05XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,91851.9554,2818,95713098.55,VND,,,31/10/2025,,,,,,,FG
,,,,06-008,Product 06XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,120136.548,1386,270218121.25,VND,,,31/10/2025,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,838394.2963,2711,852783923.19,VND,,,31/10/2025,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,393272.1554,2678,736558883.84,VND,,,31/10/2025,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,321246.1734,3053,744417811.84,VND,,,31/10/2025,,,,,,,FG
,,,,07-016,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,236873.3385,2780,387366900.45,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,224705.6544,110,281238391.16,VND,,,31/10/2025,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,268121.1726,1280,268627912.56,VND,,,31/10/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Value Adjustments,SGD,,MAT,,247320.194,1526,416197369.83,VND,,,31/10/2025,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,285287.3964,4197,344801681.71,VND,,,31/10/2025,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,181312.2911,671,158619943.34,VND,,,31/10/2025,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,102126.5025,4269,224182796.42,VND,,,31/10/2025,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,109466.2569,2775,156097932.28,VND,,,31/10/2025,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,851708.282,3161,956184551.67,VND,,,31/10/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Resource Cost,CTD,,MAT,,391670.194,969,425050482.28,VND,,,31/10/2025,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,398774.0217,3064,710167570.81,VND,,,31/10/2025,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Value Adjustments,CTD,,MAT,,105886.6657,1421,120486235.61,VND,,,31/10/2025,,,,,,,FG
,,,,05-004,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,515337.4997,3437,663063793.89,VND,,,31/10/2025,,,,,,,FG
,,,,05-006,Product 05XXXX,,,,Batch Resource Cost,CTD,,MAT,,223661.2265,1426,214832811.39,VND,,,31/10/2025,,,,,,,FG
,,,,06-002,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,130546.207,212,213648473.31,VND,,,31/10/2025,,,,,,,FG
,,,,06-012,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,869006.3001,1494,846681066.13,VND,,,31/10/2025,,,,,,,FG
,,,,07-020,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,386666.5542,4032,672209703.5,VND,,,31/10/2025,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Resource Cost,CTD,,MAT,,230204.4276,1796,316304270.41,VND,,,31/10/2025,,,,,,,FG
,,,,07-027,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,245947.6687,4402,563102063.33,VND,,,31/10/2025,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,214536.6052,4491,403946246.61,VND,,,31/10/2025,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,53260.8259,3338,103538477.49,VND,,,31/10/2025,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,298730.7332,552,677384041.0,VND,,,31/10/2025,,,,,,,FG
,,,,01-010,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,253508.0082,2523,435253212.07,VND,,,31/10/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,381382.1485,1203,576451215.02,VND,,,31/10/2025,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,102436.0132,4249,221057972.04,VND,,,31/10/2025,,,,,,,FG
,,,,02-025,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,136800.0971,678,295474852.75,VND,,,31/10/2025,,,,,,,FG
,,,,03-013,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,703112.154,2418,788886959.23,VND,,,31/10/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,486013.098,4743,582208472.97,VND,,,31/10/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,210574.4989,3894,225073412.9,VND,,,31/10/2025,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,528880.938,3751,630414227.83,VND,,,31/10/2025,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,77469.6761,4870,99846889.71,VND,,,31/10/2025,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,154384.9181,2574,216189249.92,VND,,,31/10/2025,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Resource Cost,BDD,,MAT,,109233.0375,4095,262528042.97,VND,,,31/10/2025,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,427897.6739,217,830526428.23,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,71052.4788,3401,126949517.42,VND,,,31/10/2025,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Batch Resource Cost,BDD,,MAT,,60500.2765,4534,105586962.34,VND,,,31/10/2025,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,25702.9264,3091,61068324.36,VND,,,31/10/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,178698.3839,2022,420737228.96,VND,,,31/10/2025,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,407493.4497,1837,771214578.58,VND,,,31/10/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,296718.1004,2554,385692491.59,VND,,,31/10/2025,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,444366.9397,1503,602365674.63,VND,,,31/10/2025,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,354124.5038,4245,382435824.72,VND,,,31/10/2025,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,588742.896,1072,574361122.84,VND,,,31/10/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Resource Cost,NAD,,MAT,,257485.7035,4554,574311985.33,VND,,,31/10/2025,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,164822.0606,4551,390060691.75,VND,,,31/10/2025,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,160693.3926,1340,182226597.46,VND,,,31/10/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,890486.0111,1689,839902634.29,VND,,,31/10/2025,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Resource Cost,NAD,,MAT,,229863.312,1519,375882656.46,VND,,,31/10/2025,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,322916.308,2175,295553172.63,VND,,,31/10/2025,,,,,,,FG
,,,,05-006,Product 05XXXX,,,,Batch Resource Cost,NAD,,MAT,,291566.2825,4280,668353178.5,VND,,,31/10/2025,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,105559.6806,3819,133517710.04,VND,,,31/10/2025,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,109484.5305,2251,193482699.08,VND,,,31/10/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Unit Cost Adjustments,NAD,,MAT,,345369.7168,3624,506617753.09,VND,,,31/10/2025,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,222205.6003,1967,235725244.43,VND,,,31/10/2025,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,178265.2101,2077,204040246.06,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Value Adjustments,NAD,,MAT,,82182.3947,4369,134977533.5,VND,,,31/10/2025,,,,,,,FG
,,,,08-014,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,185707.723,4322,240595258.23,VND,,,31/10/2025,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,312754.7488,2733,627782670.53,VND,,,31/10/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Material Cost,TSD,,MAT,,88787.3525,2383,120355705.82,VND,,,31/10/2025,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,TSD,,MAT,,338486.7874,623,563608818.37,VND,,,31/10/2025,,,,,,,FG
,,,,02-023,Product 02XXXX,,,,Batch Material Cost,TSD,,MAT,,830548.4827,2931,753985410.47,VND,,,31/10/2025,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,TSD,,MAT,,351479.0596,549,746515841.41,VND,,,31/10/2025,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,TSD,,MAT,,276956.6827,1967,484309168.65,VND,,,31/10/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Resource Cost,TSD,,MAT,,54181.0128,2515,104986685.11,VND,,,31/10/2025,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Resource Cost,TSD,,MAT,,118075.9903,3843,257344749.85,VND,,,31/10/2025,,,,,,,FG
,,,,04-021,Product 04XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,394374.4927,4225,460404536.56,VND,,,31/10/2025,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Material Cost,TSD,,MAT,,24769.0065,3490,54871788.59,VND,,,31/10/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Resource Cost,TSD,,MAT,,98406.6994,2327,246012376.76,VND,,,31/10/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,TSD,,MAT,,476019.6885,2272,803558595.89,VND,,,31/10/2025,,,,,,,FG
,,,,06-011,Product 06XXXX,,,,Batch Resource Cost,TSD,,MAT,,141358.8165,3813,172896262.49,VND,,,31/10/2025,,,,,,,FG
,,,,07-026,Product 07PROU,,,,Batch Resource Cost,TSD,,MAT,,516801.9066,4370,597452925.37,VND,,,31/10/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Material Cost,TSD,,MAT,,166609.7124,4464,293517979.48,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Material Cost,TSD,,MAT,,251428.0083,337,302126628.65,VND,,,31/10/2025,,,,,,,FG
,,,,07-007,Product 07XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,130178.3928,1086,196493877.81,VND,,,31/10/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,TSD,,MAT,,272598.687,4761,656176950.97,VND,,,31/10/2025,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Resource Cost,TSD,,MAT,,381813.9583,4868,697640459.61,VND,,,31/10/2025,,,,,,,FG
,,,,01-028,Product 01XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,238672.1199,2769,527145550.3,VND,,,31/10/2025,,,,,,,FG
,,,,01-028,Product 01XXXX,,,,Batch Material Cost,GKD,,MAT,,271623.2113,2299,604652062.72,VND,,,31/10/2025,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Batch Resource Cost,GKD,,MAT,,343148.0166,4498,720699018.29,VND,,,31/10/2025,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,GKD,,MAT,,146777.8236,4349,298121672.15,VND,,,31/10/2025,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Batch Material Cost,GKD,,MAT,,92025.7004,1980,224505900.62,VND,,,31/10/2025,,,,,,,FG
