PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 23
2023-10-31,FAC-I,06-004,06XXXX,417531.0
2023-10-31,FAC-I,06-005,06XXXX,15201.0
2023-10-31,FAC-I,06-006,06XXXX,265937.0
2023-10-31,FAC-I,06-007,06XXXX,218479.0
2023-10-31,FAC-I,06-008,06XXXX,442342.0
2023-10-31,FAC-I,06-009,06XXXX,123302.0
2023-10-31,FAC-I,06-011,06XXXX,377171.0
2023-10-31,FAC-I,06-012,06XXXX,338376.0
2023-10-31,FAC-I,06-015,06XXXX,322948.0
2023-10-31,FAC-I,06-016,06XXXX,134896.0
2023-10-31,FAC-I,06-018,06XXXX,339916.0
2023-10-31,FAC-I,07-001,07PROU,325173.0
2023-10-31,FAC-I,07-002,07PROU,289759.0
2023-10-31,FAC-I,07-003,07PROU,405431.0
2023-10-31,FAC-I,07-006,07PROU,272502.0
2023-10-31,FAC-I,07-007,07PROU,393963.0
2023-10-31,FAC-I,07-008,07PROU,96990.0
2023-10-31,FAC-I,07-009,07PROU,216052.0
2023-10-31,FAC-I,07-011,07PROU,319251.0
2023-10-31,FAC-I,07-012,07PROU,127286.0
2023-10-31,FAC-I,07-002,07XXXX,405983.0
2023-10-31,FAC-I,07-003,07XXXX,77959.0
2023-10-31,FAC-I,07-004,07XXXX,324112.0
2023-10-31,FAC-I,07-006,07XXXX,31511.0
2023-10-31,FAC-I,07-007,07XXXX,480421.0
2023-10-31,FAC-I,07-009,07XXXX,217809.0
2023-10-31,FAC-I,07-010,07XXXX,45544.0
2023-10-31,FAC-I,07-011,07XXXX,25203.0
2023-10-31,FAC-I,07-012,07XXXX,122752.0
2023-10-31,FAC-I,07-013,07XXXX,305122.0
2023-10-31,FAC-I,07-016,07XXXX,441660.0
2023-10-31,FAC-I,07-018,07XXXX,116353.0
2023-10-31,FAC-I,07-019,07XXXX,182976.0
2023-10-31,FAC-I,07-020,07XXXX,169135.0
2023-10-31,FAC-I,07-021,07XXXX,228048.0
2023-10-31,FAC-I,07-022,07XXXX,202911.0
2023-10-31,FAC-I,08-001,08XXXX,202284.0
2023-10-31,FAC-I,08-002,08XXXX,447040.0
2023-10-31,FAC-I,08-003,08XXXX,361782.0
2023-10-31,FAC-I,08-004,08XXXX,466300.0
2023-10-31,FAC-I,08-006,08XXXX,497881.0
2023-10-31,FAC-I,08-007,08XXXX,383547.0
2023-10-31,FAC-I,08-008,08XXXX,348694.0
2023-10-31,FAC-I,08-009,08XXXX,392849.0
2023-10-31,FAC-I,08-011,08XXXX,55842.0
2023-10-31,FAC-I,08-013,08XXXX,329956.0
2023-10-31,FAC-I,08-014,08XXXX,254618.0
2023-10-31,FAC-I,08-015,08XXXX,121869.0
2023-10-31,FAC-I,08-016,08XXXX,335757.0
2023-10-31,FAC-J,01-002,01XXXX,217933.0
2023-10-31,FAC-J,01-003,01XXXX,416589.0
2023-10-31,FAC-J,01-005,01XXXX,100050.0
2023-10-31,FAC-J,01-006,01XXXX,335214.0
2023-10-31,FAC-J,01-007,01XXXX,103345.0
2023-10-31,FAC-J,01-008,01XXXX,173136.0
2023-10-31,FAC-J,01-010,01XXXX,388086.0
2023-10-31,FAC-J,01-012,01XXXX,404727.0
2023-10-31,FAC-J,01-016,01XXXX,11938.0
2023-10-31,FAC-J,01-018,01XXXX,408186.0
2023-10-31,FAC-J,01-021,01XXXX,233305.0
2023-10-31,FAC-J,01-023,01XXXX,359752.0
2023-10-31,FAC-J,01-024,01XXXX,314144.0
2023-10-31,FAC-J,01-025,01XXXX,72776.0
2023-10-31,FAC-J,01-027,01XXXX,223217.0
2023-10-31,FAC-J,01-030,01XXXX,496511.0
2023-10-31,FAC-J,02-001,02XXXX,491023.0
2023-10-31,FAC-J,02-002,02XXXX,455973.0
2023-10-31,FAC-J,02-003,02XXXX,143752.0
2023-10-31,FAC-J,02-004,02XXXX,154760.0
2023-10-31,FAC-J,02-005,02XXXX,368083.0
2023-10-31,FAC-J,02-006,02XXXX,391586.0
2023-10-31,FAC-J,02-007,02XXXX,137081.0
2023-10-31,FAC-J,02-009,02XXXX,213905.0
2023-10-31,FAC-J,02-011,02XXXX,324512.0
2023-10-31,FAC-J,02-012,02XXXX,108060.0
2023-10-31,FAC-J,02-014,02XXXX,397586.0
2023-10-31,FAC-J,02-015,02XXXX,158008.0
2023-10-31,FAC-J,02-016,02XXXX,325252.0
2023-10-31,FAC-J,02-017,02XXXX,208993.0
2023-10-31,FAC-J,02-018,02XXXX,320626.0
2023-10-31,FAC-J,02-019,02XXXX,223218.0
2023-10-31,FAC-J,02-021,02XXXX,335991.0
2023-10-31,FAC-J,02-022,02XXXX,125139.0
2023-10-31,FAC-J,02-023,02XXXX,108094.0
2023-10-31,FAC-J,02-025,02XXXX,402162.0
2023-10-31,FAC-J,03-001,03XXXX,153264.0
2023-10-31,FAC-J,03-002,03XXXX,183931.0
2023-10-31,FAC-J,03-003,03XXXX,403205.0
2023-10-31,FAC-J,03-005,03XXXX,429032.0
2023-10-31,FAC-J,03-006,03XXXX,379116.0
2023-10-31,FAC-J,03-007,03XXXX,374049.0
2023-10-31,FAC-J,03-008,03XXXX,230822.0
2023-10-31,FAC-J,03-010,03XXXX,134199.0
2023-10-31,FAC-J,03-011,03XXXX,319367.0
2023-10-31,FAC-J,03-013,03XXXX,32644.0
2023-10-31,FAC-J,03-015,03XXXX,370770.0
2023-10-31,FAC-J,04-001,04XXXX,268714.0
2023-10-31,FAC-J,04-004,04XXXX,430260.0
2023-10-31,FAC-J,04-005,04XXXX,133058.0
2023-10-31,FAC-J,04-006,04XXXX,315545.0
2023-10-31,FAC-J,04-007,04XXXX,354741.0
2023-10-31,FAC-J,04-008,04XXXX,103841.0
2023-10-31,FAC-J,04-009,04XXXX,504762.0
2023-10-31,FAC-J,04-010,04XXXX,11924.0
2023-10-31,FAC-J,04-011,04XXXX,377052.0
2023-10-31,FAC-J,04-012,04XXXX,69173.0
2023-10-31,FAC-J,04-013,04XXXX,69034.0
2023-10-31,FAC-J,04-014,04XXXX,425594.0
2023-10-31,FAC-J,04-016,04XXXX,179076.0
2023-10-31,FAC-J,04-017,04XXXX,444583.0
2023-10-31,FAC-J,04-018,04XXXX,167630.0
2023-10-31,FAC-J,04-019,04XXXX,108682.0
2023-10-31,FAC-J,04-020,04XXXX,311857.0
2023-10-31,FAC-J,04-022,04XXXX,77730.0
2023-10-31,FAC-J,04-023,04XXXX,92806.0
2023-10-31,FAC-J,04-024,04XXXX,277609.0
2023-10-31,FAC-J,04-025,04XXXX,304629.0
2023-10-31,FAC-J,04-026,04XXXX,141152.0
2023-10-31,FAC-J,04-027,04XXXX,392816.0
2023-10-31,FAC-J,04-028,04XXXX,336146.0
2023-10-31,FAC-J,04-030,04XXXX,41394.0
2023-10-31,FAC-J,04-031,04XXXX,188316.0
2023-10-31,FAC-J,04-032,04XXXX,391833.0
2023-10-31,FAC-J,04-034,04XXXX,130190.0
2023-10-31,FAC-J,04-035,04XXXX,409777.0
2023-10-31,FAC-J,04-037,04XXXX,87998.0
2023-10-31,FAC-J,04-038,04XXXX,179757.0
2023-10-31,FAC-J,04-041,04XXXX,280684.0
2023-10-31,FAC-J,04-042,04XXXX,219735.0
2023-10-31,FAC-J,04-043,04XXXX,371025.0
2023-10-31,FAC-J,04-044,04XXXX,102607.0
2023-10-31,FAC-J,04-045,04XXXX,119856.0
2023-10-31,FAC-J,05-001,05XXXX,427142.0
2023-10-31,FAC-J,05-002,05XXXX,331500.0
2023-10-31,FAC-J,05-005,05XXXX,354707.0
2023-10-31,FAC-J,05-006,05XXXX,431946.0
2023-10-31,FAC-J,05-013,05XXXX,175128.0
2023-10-31,FAC-J,05-014,05XXXX,66197.0
2023-10-31,FAC-J,05-016,05XXXX,380290.0
2023-10-31,FAC-J,05-020,05XXXX,373388.0
2023-10-31,FAC-J,06-002,06XXXX,407133.0
2023-10-31,FAC-J,06-003,06XXXX,362547.0
2023-10-31,FAC-J,06-005,06XXXX,311312.0
2023-10-31,FAC-J,06-006,06XXXX,273996.0
2023-10-31,FAC-J,06-007,06XXXX,160008.0
2023-10-31,FAC-J,06-008,06XXXX,292179.0
2023-10-31,FAC-J,06-009,06XXXX,110144.0
2023-10-31,FAC-J,06-010,06XXXX,106763.0
2023-10-31,FAC-J,06-013,06XXXX,219148.0
2023-10-31,FAC-J,06-014,06XXXX,162076.0
2023-10-31,FAC-J,06-015,06XXXX,387548.0
2023-10-31,FAC-J,06-016,06XXXX,105797.0
2023-10-31,FAC-J,06-017,06XXXX,380329.0
2023-10-31,FAC-J,07-002,07PROU,310172.0
2023-10-31,FAC-J,07-003,07PROU,20624.0
2023-10-31,FAC-J,07-005,07PROU,140966.0
2023-10-31,FAC-J,07-006,07PROU,128998.0
2023-10-31,FAC-J,07-007,07PROU,310845.0
2023-10-31,FAC-J,07-008,07PROU,144528.0
2023-10-31,FAC-J,07-009,07PROU,273198.0
2023-10-31,FAC-J,07-011,07PROU,454165.0
2023-10-31,FAC-J,07-001,07XXXX,187731.0
2023-10-31,FAC-J,07-002,07XXXX,88753.0
2023-10-31,FAC-J,07-003,07XXXX,172617.0
2023-10-31,FAC-J,07-004,07XXXX,12564.0
2023-10-31,FAC-J,07-005,07XXXX,352131.0
2023-10-31,FAC-J,07-006,07XXXX,239784.0
2023-10-31,FAC-J,07-007,07XXXX,413466.0
2023-10-31,FAC-J,07-008,07XXXX,241014.0
2023-10-31,FAC-J,07-009,07XXXX,412051.0
2023-10-31,FAC-J,07-010,07XXXX,245734.0
2023-10-31,FAC-J,07-011,07XXXX,383022.0
2023-10-31,FAC-J,07-012,07XXXX,416581.0
2023-10-31,FAC-J,07-016,07XXXX,230183.0
2023-10-31,FAC-J,07-017,07XXXX,249746.0
2023-10-31,FAC-J,07-018,07XXXX,502282.0
2023-10-31,FAC-J,07-019,07XXXX,505717.0
2023-10-31,FAC-J,07-020,07XXXX,80293.0
2023-10-31,FAC-J,07-022,07XXXX,21284.0
2023-10-31,FAC-J,08-001,08XXXX,102168.0
2023-10-31,FAC-J,08-002,08XXXX,163889.0
2023-10-31,FAC-J,08-003,08XXXX,239019.0
2023-10-31,FAC-J,08-005,08XXXX,230319.0
2023-10-31,FAC-J,08-006,08XXXX,406649.0
2023-10-31,FAC-J,08-007,08XXXX,465848.0
2023-10-31,FAC-J,08-009,08XXXX,306659.0
2023-10-31,FAC-J,08-012,08XXXX,119901.0
2023-10-31,FAC-J,08-013,08XXXX,49490.0
2023-10-31,FAC-J,08-014,08XXXX,53191.0
2023-10-31,FAC-J,08-015,08XXXX,385517.0
2023-10-31,FAC-J,08-016,08XXXX,351357.0
2023-10-31,FAC-K,01-001,01XXXX,34223.0
2023-10-31,FAC-K,01-002,01XXXX,32821.0
2023-10-31,FAC-K,01-003,01XXXX,242459.0
2023-10-31,FAC-K,01-005,01XXXX,231387.0
2023-10-31,FAC-K,01-006,01XXXX,85980.0
2023-10-31,FAC-K,01-007,01XXXX,467378.0
2023-10-31,FAC-K,01-008,01XXXX,134738.0
2023-10-31,FAC-K,01-009,01XXXX,153184.0
2023-10-31,FAC-K,01-010,01XXXX,359913.0
2023-10-31,FAC-K,01-011,01XXXX,246471.0
2023-10-31,FAC-K,01-015,01XXXX,69638.0
2023-10-31,FAC-K,01-016,01XXXX,139172.0
2023-10-31,FAC-K,01-017,01XXXX,291964.0
2023-10-31,FAC-K,01-020,01XXXX,32250.0
2023-10-31,FAC-K,01-021,01XXXX,199422.0
2023-10-31,FAC-K,01-022,01XXXX,144584.0
2023-10-31,FAC-K,01-023,01XXXX,182715.0
2023-10-31,FAC-K,01-024,01XXXX,353568.0
2023-10-31,FAC-K,01-026,01XXXX,52061.0
2023-10-31,FAC-K,01-027,01XXXX,296873.0
2023-10-31,FAC-K,01-028,01XXXX,434180.0
2023-10-31,FAC-K,01-030,01XXXX,246974.0
2023-10-31,FAC-K,02-002,02XXXX,381375.0
2023-10-31,FAC-K,02-004,02XXXX,395008.0
2023-10-31,FAC-K,02-005,02XXXX,167891.0
2023-10-31,FAC-K,02-008,02XXXX,394133.0
2023-10-31,FAC-K,02-009,02XXXX,289973.0
2023-10-31,FAC-K,02-010,02XXXX,32133.0
2023-10-31,FAC-K,02-015,02XXXX,112716.0
2023-10-31,FAC-K,02-016,02XXXX,31210.0
2023-10-31,FAC-K,02-019,02XXXX,277182.0
2023-10-31,FAC-K,02-020,02XXXX,466287.0
2023-10-31,FAC-K,02-021,02XXXX,131550.0
2023-10-31,FAC-K,02-022,02XXXX,259376.0
2023-10-31,FAC-K,02-023,02XXXX,489181.0
2023-10-31,FAC-K,02-024,02XXXX,245572.0
2023-10-31,FAC-K,02-025,02XXXX,340346.0
2023-10-31,FAC-K,03-001,03XXXX,310112.0
2023-10-31,FAC-K,03-002,03XXXX,166740.0
2023-10-31,FAC-K,03-004,03XXXX,35383.0
2023-10-31,FAC-K,03-005,03XXXX,94365.0
2023-10-31,FAC-K,03-006,03XXXX,346668.0
2023-10-31,FAC-K,03-007,03XXXX,342754.0
2023-10-31,FAC-K,03-008,03XXXX,212274.0
2023-10-31,FAC-K,03-010,03XXXX,164900.0
2023-10-31,FAC-K,03-011,03XXXX,458489.0
2023-10-31,FAC-K,03-013,03XXXX,74097.0
2023-10-31,FAC-K,03-014,03XXXX,132459.0
2023-10-31,FAC-K,03-015,03XXXX,439073.0
2023-10-31,FAC-K,04-002,04XXXX,154013.0
2023-10-31,FAC-K,04-003,04XXXX,167881.0
2023-10-31,FAC-K,04-005,04XXXX,394942.0
2023-10-31,FAC-K,04-007,04XXXX,88885.0
2023-10-31,FAC-K,04-008,04XXXX,153158.0
2023-10-31,FAC-K,04-011,04XXXX,317470.0
2023-10-31,FAC-K,04-013,04XXXX,120490.0
2023-10-31,FAC-K,04-015,04XXXX,206804.0
2023-10-31,FAC-K,04-016,04XXXX,459524.0
2023-10-31,FAC-K,04-021,04XXXX,324501.0
2023-10-31,FAC-K,04-024,04XXXX,481629.0
2023-10-31,FAC-K,04-025,04XXXX,430434.0
2023-10-31,FAC-K,04-026,04XXXX,92210.0
2023-10-31,FAC-K,04-027,04XXXX,312990.0
2023-10-31,FAC-K,04-029,04XXXX,415769.0
2023-10-31,FAC-K,04-030,04XXXX,174849.0
2023-10-31,FAC-K,04-032,04XXXX,134692.0
2023-10-31,FAC-K,04-033,04XXXX,101426.0
2023-10-31,FAC-K,04-034,04XXXX,316299.0
2023-10-31,FAC-K,04-036,04XXXX,386639.0
2023-10-31,FAC-K,04-037,04XXXX,301517.0
2023-10-31,FAC-K,04-040,04XXXX,440925.0
2023-10-31,FAC-K,04-044,04XXXX,84159.0
2023-10-31,FAC-K,04-045,04XXXX,238034.0
2023-10-31,FAC-K,05-001,05XXXX,102969.0
2023-10-31,FAC-K,05-002,05XXXX,266964.0
2023-10-31,FAC-K,05-003,05XXXX,97437.0
2023-10-31,FAC-K,05-005,05XXXX,318434.0
2023-10-31,FAC-K,05-006,05XXXX,93450.0
2023-10-31,FAC-K,05-007,05XXXX,342256.0
2023-10-31,FAC-K,05-009,05XXXX,130765.0
2023-10-31,FAC-K,05-010,05XXXX,284439.0
2023-10-31,FAC-K,05-011,05XXXX,130014.0
2023-10-31,FAC-K,05-012,05XXXX,178019.0
2023-10-31,FAC-K,05-013,05XXXX,74521.0
2023-10-31,FAC-K,05-014,05XXXX,324180.0
2023-10-31,FAC-K,05-015,05XXXX,268625.0
2023-10-31,FAC-K,05-016,05XXXX,320148.0
2023-10-31,FAC-K,05-017,05XXXX,133519.0
2023-10-31,FAC-K,05-018,05XXXX,200080.0
2023-10-31,FAC-K,05-019,05XXXX,37037.0
2023-10-31,FAC-K,05-020,05XXXX,12724.0
2023-10-31,FAC-K,06-001,06XXXX,158002.0
2023-10-31,FAC-K,06-002,06XXXX,397037.0
2023-10-31,FAC-K,06-003,06XXXX,424654.0
2023-10-31,FAC-K,06-004,06XXXX,288034.0
2023-10-31,FAC-K,06-006,06XXXX,337118.0
2023-10-31,FAC-K,06-007,06XXXX,369827.0
2023-10-31,FAC-K,06-008,06XXXX,280548.0
2023-10-31,FAC-K,06-009,06XXXX,206387.0
2023-10-31,FAC-K,06-010,06XXXX,82849.0
2023-10-31,FAC-K,06-011,06XXXX,143708.0
2023-10-31,FAC-K,06-015,06XXXX,203076.0
2023-10-31,FAC-K,06-017,06XXXX,162406.0
2023-10-31,FAC-K,06-018,06XXXX,106131.0
2023-10-31,FAC-K,07-001,07PROU,61081.0
2023-10-31,FAC-K,07-004,07PROU,480784.0
2023-10-31,FAC-K,07-005,07PROU,231106.0
2023-10-31,FAC-K,07-006,07PROU,47318.0
2023-10-31,FAC-K,07-007,07PROU,387107.0
2023-10-31,FAC-K,07-008,07PROU,434700.0
2023-10-31,FAC-K,07-009,07PROU,38052.0
2023-10-31,FAC-K,07-010,07PROU,394857.0
2023-10-31,FAC-K,07-011,07PROU,96410.0
2023-10-31,FAC-K,07-012,07PROU,342016.0
2023-10-31,FAC-K,07-001,07XXXX,337760.0
2023-10-31,FAC-K,07-002,07XXXX,365718.0
2023-10-31,FAC-K,07-003,07XXXX,213403.0
2023-10-31,FAC-K,07-004,07XXXX,265534.0
2023-10-31,FAC-K,07-005,07XXXX,96422.0
2023-10-31,FAC-K,07-007,07XXXX,288840.0
2023-10-31,FAC-K,07-008,07XXXX,356536.0
2023-10-31,FAC-K,07-009,07XXXX,343474.0
2023-10-31,FAC-K,07-011,07XXXX,17722.0
2023-10-31,FAC-K,07-012,07XXXX,431441.0
2023-10-31,FAC-K,07-013,07XXXX,80383.0
2023-10-31,FAC-K,07-014,07XXXX,185111.0
2023-10-31,FAC-K,07-016,07XXXX,440263.0
2023-10-31,FAC-K,07-017,07XXXX,135894.0
2023-10-31,FAC-K,07-018,07XXXX,461142.0
2023-10-31,FAC-K,07-019,07XXXX,347619.0
2023-10-31,FAC-K,07-020,07XXXX,121191.0
2023-10-31,FAC-K,07-021,07XXXX,432717.0
2023-10-31,FAC-K,08-001,08XXXX,354009.0
2023-10-31,FAC-K,08-002,08XXXX,160195.0
2023-10-31,FAC-K,08-004,08XXXX,233969.0
2023-10-31,FAC-K,08-005,08XXXX,416795.0
2023-10-31,FAC-K,08-006,08XXXX,312415.0
2023-10-31,FAC-K,08-007,08XXXX,135699.0
2023-10-31,FAC-K,08-009,08XXXX,187812.0
2023-10-31,FAC-K,08-010,08XXXX,199986.0
2023-10-31,FAC-K,08-012,08XXXX,235702.0
2023-10-31,FAC-K,08-013,08XXXX,201420.0
2023-10-31,FAC-K,08-015,08XXXX,279052.0
2023-10-31,FAC-K,08-016,08XXXX,277513.0
2023-10-31,FAC-L,01-001,01XXXX,38699.0
2023-10-31,FAC-L,01-002,01XXXX,379028.0
2023-10-31,FAC-L,01-003,01XXXX,134510.0
2023-10-31,FAC-L,01-004,01XXXX,41295.0
2023-10-31,FAC-L,01-006,01XXXX,147147.0
2023-10-31,FAC-L,01-007,01XXXX,327251.0
2023-10-31,FAC-L,01-008,01XXXX,199621.0
2023-10-31,FAC-L,01-010,01XXXX,44838.0
2023-10-31,FAC-L,01-012,01XXXX,338397.0
2023-10-31,FAC-L,01-013,01XXXX,466365.0
2023-10-31,FAC-L,01-014,01XXXX,106133.0
2023-10-31,FAC-L,01-015,01XXXX,444413.0
2023-10-31,FAC-L,01-017,01XXXX,177217.0
2023-10-31,FAC-L,01-018,01XXXX,491358.0
2023-10-31,FAC-L,01-019,01XXXX,158638.0
2023-10-31,FAC-L,01-020,01XXXX,271672.0
2023-10-31,FAC-L,01-023,01XXXX,483158.0
2023-10-31,FAC-L,01-024,01XXXX,337676.0
2023-10-31,FAC-L,01-025,01XXXX,405678.0
2023-10-31,FAC-L,01-026,01XXXX,422824.0
2023-10-31,FAC-L,01-027,01XXXX,291734.0
2023-10-31,FAC-L,01-028,01XXXX,65818.0
2023-10-31,FAC-L,01-030,01XXXX,241673.0
2023-10-31,FAC-L,02-001,02XXXX,139537.0
2023-10-31,FAC-L,02-002,02XXXX,74125.0
2023-10-31,FAC-L,02-003,02XXXX,498689.0
2023-10-31,FAC-L,02-004,02XXXX,224391.0
2023-10-31,FAC-L,02-005,02XXXX,132804.0
2023-10-31,FAC-L,02-006,02XXXX,183572.0
2023-10-31,FAC-L,02-007,02XXXX,500320.0
2023-10-31,FAC-L,02-008,02XXXX,25188.0
2023-10-31,FAC-L,02-009,02XXXX,128455.0
2023-10-31,FAC-L,02-011,02XXXX,415244.0
2023-10-31,FAC-L,02-012,02XXXX,307304.0
2023-10-31,FAC-L,02-014,02XXXX,224076.0
2023-10-31,FAC-L,02-015,02XXXX,114315.0
2023-10-31,FAC-L,02-016,02XXXX,274427.0
2023-10-31,FAC-L,02-017,02XXXX,323794.0
2023-10-31,FAC-L,02-019,02XXXX,451845.0
2023-10-31,FAC-L,02-020,02XXXX,389728.0
2023-10-31,FAC-L,02-021,02XXXX,54488.0
2023-10-31,FAC-L,02-022,02XXXX,43188.0
2023-10-31,FAC-L,02-023,02XXXX,87811.0
2023-10-31,FAC-L,02-024,02XXXX,421128.0
2023-10-31,FAC-L,02-025,02XXXX,15177.0
2023-10-31,FAC-L,03-001,03XXXX,415985.0
2023-10-31,FAC-L,03-002,03XXXX,331486.0
2023-10-31,FAC-L,03-003,03XXXX,152186.0
2023-10-31,FAC-L,03-004,03XXXX,282311.0
2023-10-31,FAC-L,03-005,03XXXX,181275.0
2023-10-31,FAC-L,03-006,03XXXX,159187.0
2023-10-31,FAC-L,03-007,03XXXX,177377.0
2023-10-31,FAC-L,03-008,03XXXX,378460.0
2023-10-31,FAC-L,03-009,03XXXX,181805.0
2023-10-31,FAC-L,03-010,03XXXX,65474.0
2023-10-31,FAC-L,03-012,03XXXX,71337.0
2023-10-31,FAC-L,03-014,03XXXX,124536.0
2023-10-31,FAC-L,03-015,03XXXX,56515.0
2023-10-31,FAC-L,04-001,04XXXX,130328.0
2023-10-31,FAC-L,04-003,04XXXX,172228.0
2023-10-31,FAC-L,04-005,04XXXX,408586.0
2023-10-31,FAC-L,04-007,04XXXX,209745.0
2023-10-31,FAC-L,04-008,04XXXX,91613.0
2023-10-31,FAC-L,04-009,04XXXX,177930.0
2023-10-31,FAC-L,04-010,04XXXX,327991.0
2023-10-31,FAC-L,04-011,04XXXX,253277.0
2023-10-31,FAC-L,04-012,04XXXX,323094.0
2023-10-31,FAC-L,04-013,04XXXX,327459.0
2023-10-31,FAC-L,04-015,04XXXX,269950.0
2023-10-31,FAC-L,04-016,04XXXX,254970.0
2023-10-31,FAC-L,04-017,04XXXX,136970.0
2023-10-31,FAC-L,04-018,04XXXX,492640.0
2023-10-31,FAC-L,04-021,04XXXX,299090.0
2023-10-31,FAC-L,04-022,04XXXX,114564.0
2023-10-31,FAC-L,04-026,04XXXX,9981.0
2023-10-31,FAC-L,04-027,04XXXX,151510.0
2023-10-31,FAC-L,04-028,04XXXX,71038.0
2023-10-31,FAC-L,04-030,04XXXX,209583.0
2023-10-31,FAC-L,04-032,04XXXX,99446.0
2023-10-31,FAC-L,04-033,04XXXX,13120.0
2023-10-31,FAC-L,04-034,04XXXX,219853.0
2023-10-31,FAC-L,04-035,04XXXX,100250.0
2023-10-31,FAC-L,04-039,04XXXX,190248.0
2023-10-31,FAC-L,04-040,04XXXX,232599.0
2023-10-31,FAC-L,04-041,04XXXX,42046.0
2023-10-31,FAC-L,04-043,04XXXX,509809.0
2023-10-31,FAC-L,04-044,04XXXX,214598.0
2023-10-31,FAC-L,04-045,04XXXX,233875.0
2023-10-31,FAC-L,05-002,05XXXX,112132.0
2023-10-31,FAC-L,05-003,05XXXX,265784.0
2023-10-31,FAC-L,05-005,05XXXX,268626.0
2023-10-31,FAC-L,05-006,05XXXX,459052.0
2023-10-31,FAC-L,05-008,05XXXX,277306.0
2023-10-31,FAC-L,05-009,05XXXX,80207.0
2023-10-31,FAC-L,05-010,05XXXX,368319.0
2023-10-31,FAC-L,05-012,05XXXX,114698.0
2023-10-31,FAC-L,05-013,05XXXX,162177.0
2023-10-31,FAC-L,05-014,05XXXX,385958.0
2023-10-31,FAC-L,05-017,05XXXX,50307.0
2023-10-31,FAC-L,05-018,05XXXX,321405.0
2023-10-31,FAC-L,05-019,05XXXX,182547.0
2023-10-31,FAC-L,05-020,05XXXX,251576.0
2023-10-31,FAC-L,06-001,06XXXX,469255.0
2023-10-31,FAC-L,06-003,06XXXX,427681.0
2023-10-31,FAC-L,06-004,06XXXX,333275.0
2023-10-31,FAC-L,06-006,06XXXX,63108.0
2023-10-31,FAC-L,06-007,06XXXX,126657.0
2023-10-31,FAC-L,06-008,06XXXX,379083.0
2023-10-31,FAC-L,06-010,06XXXX,298980.0
2023-10-31,FAC-L,06-011,06XXXX,149261.0
2023-10-31,FAC-L,06-012,06XXXX,443242.0
2023-10-31,FAC-L,06-014,06XXXX,277618.0
2023-10-31,FAC-L,06-017,06XXXX,434807.0
2023-10-31,FAC-L,06-018,06XXXX,276380.0
2023-10-31,FAC-L,07-001,07PROU,348261.0
2023-10-31,FAC-L,07-003,07PROU,177198.0
2023-10-31,FAC-L,07-004,07PROU,112753.0
2023-10-31,FAC-L,07-005,07PROU,107240.0
2023-10-31,FAC-L,07-006,07PROU,222234.0
2023-10-31,FAC-L,07-008,07PROU,278404.0
2023-10-31,FAC-L,07-009,07PROU,420095.0
2023-10-31,FAC-L,07-010,07PROU,164189.0
2023-10-31,FAC-L,07-012,07PROU,243993.0
2023-10-31,FAC-L,07-001,07XXXX,181088.0
2023-10-31,FAC-L,07-003,07XXXX,211383.0
2023-10-31,FAC-L,07-004,07XXXX,19455.0
2023-10-31,FAC-L,07-006,07XXXX,364907.0
2023-10-31,FAC-L,07-007,07XXXX,53144.0
2023-10-31,FAC-L,07-008,07XXXX,435037.0
2023-10-31,FAC-L,07-011,07XXXX,245411.0
2023-10-31,FAC-L,07-013,07XXXX,226419.0
2023-10-31,FAC-L,07-014,07XXXX,372310.0
2023-10-31,FAC-L,07-017,07XXXX,352894.0
2023-10-31,FAC-L,07-018,07XXXX,243798.0
2023-10-31,FAC-L,07-019,07XXXX,467618.0
2023-10-31,FAC-L,07-020,07XXXX,328368.0
2023-10-31,FAC-L,07-021,07XXXX,58100.0
2023-10-31,FAC-L,07-022,07XXXX,206829.0
2023-10-31,FAC-L,08-002,08XXXX,38087.0
2023-10-31,FAC-L,08-003,08XXXX,241854.0
2023-10-31,FAC-L,08-005,08XXXX,464701.0
2023-10-31,FAC-L,08-006,08XXXX,274345.0
2023-10-31,FAC-L,08-007,08XXXX,85492.0
2023-10-31,FAC-L,08-009,08XXXX,133620.0
2023-10-31,FAC-L,08-013,08XXXX,350882.0
2023-10-31,FAC-L,08-015,08XXXX,275303.0
2023-10-31,FAC-L,08-016,08XXXX,130156.0
2023-10-31,FAC-M,01-002,01XXXX,276104.0
2023-10-31,FAC-M,01-003,01XXXX,229031.0
2023-10-31,FAC-M,01-005,01XXXX,420248.0
2023-10-31,FAC-M,01-006,01XXXX,401175.0
2023-10-31,FAC-M,01-007,01XXXX,341718.0
2023-10-31,FAC-M,01-008,01XXXX,267444.0
2023-10-31,FAC-M,01-011,01XXXX,368134.0
2023-10-31,FAC-M,01-012,01XXXX,354967.0
2023-10-31,FAC-M,01-013,01XXXX,207049.0
2023-10-31,FAC-M,01-014,01XXXX,441309.0
2023-10-31,FAC-M,01-017,01XXXX,241179.0
2023-10-31,FAC-M,01-018,01XXXX,302655.0
2023-10-31,FAC-M,01-021,01XXXX,322754.0
2023-10-31,FAC-M,01-023,01XXXX,135785.0
2023-10-31,FAC-M,01-024,01XXXX,331478.0
2023-10-31,FAC-M,01-025,01XXXX,219904.0
2023-10-31,FAC-M,01-027,01XXXX,405147.0
2023-10-31,FAC-M,01-028,01XXXX,412443.0
