PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 24
2024-11-30,FAC-G,07-010,07XXXX,376082.0
2024-11-30,FAC-G,07-012,07XXXX,299130.0
2024-11-30,FAC-G,07-013,07XXXX,29110.0
2024-11-30,FAC-G,07-014,07XXXX,237686.0
2024-11-30,FAC-G,07-015,07XXXX,278772.0
2024-11-30,FAC-G,07-016,07XXXX,164213.0
2024-11-30,FAC-G,07-017,07XXXX,89709.0
2024-11-30,FAC-G,07-019,07XXXX,413173.0
2024-11-30,FAC-G,07-020,07XXXX,126355.0
2024-11-30,FAC-G,07-021,07XXXX,69282.0
2024-11-30,FAC-G,07-022,07XXXX,67537.0
2024-11-30,FAC-G,08-001,08XXXX,82966.0
2024-11-30,FAC-G,08-002,08XXXX,210228.0
2024-11-30,FAC-G,08-004,08XXXX,297460.0
2024-11-30,FAC-G,08-005,08XXXX,75266.0
2024-11-30,FAC-G,08-006,08XXXX,264128.0
2024-11-30,FAC-G,08-007,08XXXX,290663.0
2024-11-30,FAC-G,08-008,08XXXX,278232.0
2024-11-30,FAC-G,08-009,08XXXX,337308.0
2024-11-30,FAC-G,08-011,08XXXX,192925.0
2024-11-30,FAC-G,08-013,08XXXX,268203.0
2024-11-30,FAC-G,08-014,08XXXX,24165.0
2024-11-30,FAC-G,08-016,08XXXX,33931.0
2024-11-30,FAC-H,01-001,01XXXX,62337.0
2024-11-30,FAC-H,01-002,01XXXX,62112.0
2024-11-30,FAC-H,01-004,01XXXX,168215.0
2024-11-30,FAC-H,01-005,01XXXX,311183.0
2024-11-30,FAC-H,01-008,01XXXX,182291.0
2024-11-30,FAC-H,01-011,01XXXX,379117.0
2024-11-30,FAC-H,01-012,01XXXX,395374.0
2024-11-30,FAC-H,01-013,01XXXX,123959.0
2024-11-30,FAC-H,01-014,01XXXX,387478.0
2024-11-30,FAC-H,01-016,01XXXX,393229.0
2024-11-30,FAC-H,01-017,01XXXX,347762.0
2024-11-30,FAC-H,01-018,01XXXX,342833.0
2024-11-30,FAC-H,01-019,01XXXX,491089.0
2024-11-30,FAC-H,01-020,01XXXX,173634.0
2024-11-30,FAC-H,01-021,01XXXX,409101.0
2024-11-30,FAC-H,01-023,01XXXX,47980.0
2024-11-30,FAC-H,01-024,01XXXX,264999.0
2024-11-30,FAC-H,01-025,01XXXX,120219.0
2024-11-30,FAC-H,01-026,01XXXX,198257.0
2024-11-30,FAC-H,01-027,01XXXX,175311.0
2024-11-30,FAC-H,01-029,01XXXX,319159.0
2024-11-30,FAC-H,01-030,01XXXX,215803.0
2024-11-30,FAC-H,02-001,02XXXX,409708.0
2024-11-30,FAC-H,02-002,02XXXX,57783.0
2024-11-30,FAC-H,02-003,02XXXX,190764.0
2024-11-30,FAC-H,02-004,02XXXX,52248.0
2024-11-30,FAC-H,02-005,02XXXX,54863.0
2024-11-30,FAC-H,02-009,02XXXX,178363.0
2024-11-30,FAC-H,02-010,02XXXX,177949.0
2024-11-30,FAC-H,02-011,02XXXX,49621.0
2024-11-30,FAC-H,02-012,02XXXX,112969.0
2024-11-30,FAC-H,02-013,02XXXX,333880.0
2024-11-30,FAC-H,02-014,02XXXX,89431.0
2024-11-30,FAC-H,02-019,02XXXX,27957.0
2024-11-30,FAC-H,02-022,02XXXX,29070.0
2024-11-30,FAC-H,02-024,02XXXX,38858.0
2024-11-30,FAC-H,02-025,02XXXX,129686.0
2024-11-30,FAC-H,03-001,03XXXX,400069.0
2024-11-30,FAC-H,03-002,03XXXX,93729.0
2024-11-30,FAC-H,03-004,03XXXX,413405.0
2024-11-30,FAC-H,03-006,03XXXX,47137.0
2024-11-30,FAC-H,03-008,03XXXX,202724.0
2024-11-30,FAC-H,03-009,03XXXX,272620.0
2024-11-30,FAC-H,03-010,03XXXX,383440.0
2024-11-30,FAC-H,03-011,03XXXX,162456.0
2024-11-30,FAC-H,03-014,03XXXX,290253.0
2024-11-30,FAC-H,03-015,03XXXX,218140.0
2024-11-30,FAC-H,04-002,04XXXX,270710.0
2024-11-30,FAC-H,04-003,04XXXX,162541.0
2024-11-30,FAC-H,04-004,04XXXX,292332.0
2024-11-30,FAC-H,04-005,04XXXX,359205.0
2024-11-30,FAC-H,04-006,04XXXX,179582.0
2024-11-30,FAC-H,04-007,04XXXX,253394.0
2024-11-30,FAC-H,04-008,04XXXX,233066.0
2024-11-30,FAC-H,04-009,04XXXX,99996.0
2024-11-30,FAC-H,04-011,04XXXX,142302.0
2024-11-30,FAC-H,04-012,04XXXX,467445.0
2024-11-30,FAC-H,04-013,04XXXX,465674.0
2024-11-30,FAC-H,04-014,04XXXX,184118.0
2024-11-30,FAC-H,04-015,04XXXX,126219.0
2024-11-30,FAC-H,04-016,04XXXX,227577.0
2024-11-30,FAC-H,04-017,04XXXX,426999.0
2024-11-30,FAC-H,04-019,04XXXX,305838.0
2024-11-30,FAC-H,04-021,04XXXX,258164.0
2024-11-30,FAC-H,04-023,04XXXX,321824.0
2024-11-30,FAC-H,04-026,04XXXX,16497.0
2024-11-30,FAC-H,04-027,04XXXX,195830.0
2024-11-30,FAC-H,04-029,04XXXX,108893.0
2024-11-30,FAC-H,04-031,04XXXX,106706.0
2024-11-30,FAC-H,04-033,04XXXX,427847.0
2024-11-30,FAC-H,04-034,04XXXX,382880.0
2024-11-30,FAC-H,04-035,04XXXX,183925.0
2024-11-30,FAC-H,04-036,04XXXX,25036.0
2024-11-30,FAC-H,04-037,04XXXX,45512.0
2024-11-30,FAC-H,04-039,04XXXX,416283.0
2024-11-30,FAC-H,04-040,04XXXX,183261.0
2024-11-30,FAC-H,04-041,04XXXX,405283.0
2024-11-30,FAC-H,04-042,04XXXX,231535.0
2024-11-30,FAC-H,04-044,04XXXX,417113.0
2024-11-30,FAC-H,04-045,04XXXX,292333.0
2024-11-30,FAC-H,05-003,05XXXX,517456.0
2024-11-30,FAC-H,05-005,05XXXX,358146.0
2024-11-30,FAC-H,05-007,05XXXX,107291.0
2024-11-30,FAC-H,05-010,05XXXX,201850.0
2024-11-30,FAC-H,05-011,05XXXX,200323.0
2024-11-30,FAC-H,05-012,05XXXX,232941.0
2024-11-30,FAC-H,05-014,05XXXX,106556.0
2024-11-30,FAC-H,05-016,05XXXX,120163.0
2024-11-30,FAC-H,05-018,05XXXX,117039.0
2024-11-30,FAC-H,05-019,05XXXX,80466.0
2024-11-30,FAC-H,05-020,05XXXX,473372.0
2024-11-30,FAC-H,06-002,06XXXX,298682.0
2024-11-30,FAC-H,06-003,06XXXX,179176.0
2024-11-30,FAC-H,06-004,06XXXX,110283.0
2024-11-30,FAC-H,06-005,06XXXX,340575.0
2024-11-30,FAC-H,06-007,06XXXX,85404.0
2024-11-30,FAC-H,06-009,06XXXX,186200.0
2024-11-30,FAC-H,06-011,06XXXX,130433.0
2024-11-30,FAC-H,06-013,06XXXX,77650.0
2024-11-30,FAC-H,06-014,06XXXX,286122.0
2024-11-30,FAC-H,06-016,06XXXX,38392.0
2024-11-30,FAC-H,06-018,06XXXX,133247.0
2024-11-30,FAC-H,07-001,07PROU,362058.0
2024-11-30,FAC-H,07-002,07PROU,363081.0
2024-11-30,FAC-H,07-003,07PROU,393768.0
2024-11-30,FAC-H,07-004,07PROU,374829.0
2024-11-30,FAC-H,07-005,07PROU,409164.0
2024-11-30,FAC-H,07-007,07PROU,26646.0
2024-11-30,FAC-H,07-010,07PROU,353291.0
2024-11-30,FAC-H,07-011,07PROU,439831.0
2024-11-30,FAC-H,07-012,07PROU,45340.0
2024-11-30,FAC-H,07-002,07XXXX,369906.0
2024-11-30,FAC-H,07-004,07XXXX,29031.0
2024-11-30,FAC-H,07-008,07XXXX,436134.0
2024-11-30,FAC-H,07-009,07XXXX,59489.0
2024-11-30,FAC-H,07-010,07XXXX,425468.0
2024-11-30,FAC-H,07-011,07XXXX,307140.0
2024-11-30,FAC-H,07-012,07XXXX,219115.0
2024-11-30,FAC-H,07-015,07XXXX,320714.0
2024-11-30,FAC-H,07-016,07XXXX,172939.0
2024-11-30,FAC-H,07-018,07XXXX,357570.0
2024-11-30,FAC-H,07-019,07XXXX,119758.0
2024-11-30,FAC-H,07-020,07XXXX,73618.0
2024-11-30,FAC-H,07-021,07XXXX,291633.0
2024-11-30,FAC-H,07-022,07XXXX,319686.0
2024-11-30,FAC-H,08-001,08XXXX,93949.0
2024-11-30,FAC-H,08-003,08XXXX,66390.0
2024-11-30,FAC-H,08-004,08XXXX,297493.0
2024-11-30,FAC-H,08-005,08XXXX,384490.0
2024-11-30,FAC-H,08-006,08XXXX,243895.0
2024-11-30,FAC-H,08-008,08XXXX,256269.0
2024-11-30,FAC-H,08-009,08XXXX,140336.0
2024-11-30,FAC-H,08-010,08XXXX,94767.0
2024-11-30,FAC-H,08-011,08XXXX,433331.0
2024-11-30,FAC-H,08-013,08XXXX,58941.0
2024-11-30,FAC-H,08-014,08XXXX,189933.0
2024-11-30,FAC-H,08-016,08XXXX,375652.0
2024-11-30,FAC-I,01-001,01XXXX,455707.0
2024-11-30,FAC-I,01-002,01XXXX,396039.0
2024-11-30,FAC-I,01-003,01XXXX,260321.0
2024-11-30,FAC-I,01-004,01XXXX,307531.0
2024-11-30,FAC-I,01-007,01XXXX,20823.0
2024-11-30,FAC-I,01-008,01XXXX,52659.0
2024-11-30,FAC-I,01-010,01XXXX,308855.0
2024-11-30,FAC-I,01-012,01XXXX,359075.0
2024-11-30,FAC-I,01-013,01XXXX,197214.0
2024-11-30,FAC-I,01-014,01XXXX,136095.0
2024-11-30,FAC-I,01-018,01XXXX,239467.0
2024-11-30,FAC-I,01-020,01XXXX,307005.0
2024-11-30,FAC-I,01-021,01XXXX,263862.0
2024-11-30,FAC-I,01-023,01XXXX,449399.0
2024-11-30,FAC-I,01-024,01XXXX,437878.0
2024-11-30,FAC-I,01-026,01XXXX,429065.0
2024-11-30,FAC-I,01-027,01XXXX,428937.0
2024-11-30,FAC-I,01-028,01XXXX,345602.0
2024-11-30,FAC-I,02-002,02XXXX,52043.0
2024-11-30,FAC-I,02-007,02XXXX,191009.0
2024-11-30,FAC-I,02-009,02XXXX,333604.0
2024-11-30,FAC-I,02-010,02XXXX,267666.0
2024-11-30,FAC-I,02-011,02XXXX,277793.0
2024-11-30,FAC-I,02-012,02XXXX,119617.0
2024-11-30,FAC-I,02-013,02XXXX,80539.0
2024-11-30,FAC-I,02-015,02XXXX,38288.0
2024-11-30,FAC-I,02-018,02XXXX,88305.0
2024-11-30,FAC-I,02-019,02XXXX,73975.0
2024-11-30,FAC-I,02-022,02XXXX,173180.0
2024-11-30,FAC-I,02-024,02XXXX,305061.0
2024-11-30,FAC-I,02-025,02XXXX,153137.0
2024-11-30,FAC-I,03-001,03XXXX,259106.0
2024-11-30,FAC-I,03-002,03XXXX,196937.0
2024-11-30,FAC-I,03-003,03XXXX,360320.0
2024-11-30,FAC-I,03-005,03XXXX,271677.0
2024-11-30,FAC-I,03-007,03XXXX,163846.0
2024-11-30,FAC-I,03-008,03XXXX,404249.0
2024-11-30,FAC-I,03-009,03XXXX,55441.0
2024-11-30,FAC-I,03-010,03XXXX,337057.0
2024-11-30,FAC-I,03-011,03XXXX,381686.0
2024-11-30,FAC-I,03-013,03XXXX,293014.0
2024-11-30,FAC-I,03-014,03XXXX,476674.0
2024-11-30,FAC-I,03-015,03XXXX,317964.0
2024-11-30,FAC-I,04-003,04XXXX,35157.0
2024-11-30,FAC-I,04-004,04XXXX,442333.0
2024-11-30,FAC-I,04-005,04XXXX,346703.0
2024-11-30,FAC-I,04-006,04XXXX,173279.0
2024-11-30,FAC-I,04-007,04XXXX,473488.0
2024-11-30,FAC-I,04-008,04XXXX,220061.0
2024-11-30,FAC-I,04-009,04XXXX,92901.0
2024-11-30,FAC-I,04-010,04XXXX,312764.0
2024-11-30,FAC-I,04-012,04XXXX,146164.0
2024-11-30,FAC-I,04-013,04XXXX,244799.0
2024-11-30,FAC-I,04-016,04XXXX,194606.0
2024-11-30,FAC-I,04-017,04XXXX,144840.0
2024-11-30,FAC-I,04-021,04XXXX,410434.0
2024-11-30,FAC-I,04-022,04XXXX,430041.0
2024-11-30,FAC-I,04-023,04XXXX,289088.0
2024-11-30,FAC-I,04-024,04XXXX,308599.0
2024-11-30,FAC-I,04-025,04XXXX,113872.0
2024-11-30,FAC-I,04-027,04XXXX,165367.0
2024-11-30,FAC-I,04-028,04XXXX,147625.0
2024-11-30,FAC-I,04-029,04XXXX,147715.0
2024-11-30,FAC-I,04-031,04XXXX,163689.0
2024-11-30,FAC-I,04-032,04XXXX,62162.0
2024-11-30,FAC-I,04-033,04XXXX,35769.0
2024-11-30,FAC-I,04-034,04XXXX,244216.0
2024-11-30,FAC-I,04-035,04XXXX,30564.0
2024-11-30,FAC-I,04-037,04XXXX,10916.0
2024-11-30,FAC-I,04-038,04XXXX,225794.0
2024-11-30,FAC-I,04-039,04XXXX,93532.0
2024-11-30,FAC-I,04-040,04XXXX,466097.0
2024-11-30,FAC-I,04-041,04XXXX,302326.0
2024-11-30,FAC-I,04-042,04XXXX,65357.0
2024-11-30,FAC-I,04-043,04XXXX,300856.0
2024-11-30,FAC-I,04-044,04XXXX,400297.0
2024-11-30,FAC-I,05-001,05XXXX,322710.0
2024-11-30,FAC-I,05-002,05XXXX,60940.0
2024-11-30,FAC-I,05-004,05XXXX,200177.0
2024-11-30,FAC-I,05-005,05XXXX,325881.0
2024-11-30,FAC-I,05-007,05XXXX,124390.0
2024-11-30,FAC-I,05-009,05XXXX,313165.0
2024-11-30,FAC-I,05-010,05XXXX,281861.0
2024-11-30,FAC-I,05-011,05XXXX,40623.0
2024-11-30,FAC-I,05-012,05XXXX,393760.0
2024-11-30,FAC-I,05-013,05XXXX,350750.0
2024-11-30,FAC-I,05-015,05XXXX,202805.0
2024-11-30,FAC-I,05-016,05XXXX,204090.0
2024-11-30,FAC-I,05-020,05XXXX,27043.0
2024-11-30,FAC-I,06-002,06XXXX,379013.0
2024-11-30,FAC-I,06-005,06XXXX,212054.0
2024-11-30,FAC-I,06-006,06XXXX,351080.0
2024-11-30,FAC-I,06-007,06XXXX,40961.0
2024-11-30,FAC-I,06-011,06XXXX,347656.0
2024-11-30,FAC-I,06-012,06XXXX,138732.0
2024-11-30,FAC-I,06-013,06XXXX,329000.0
2024-11-30,FAC-I,06-014,06XXXX,189762.0
2024-11-30,FAC-I,06-016,06XXXX,168127.0
2024-11-30,FAC-I,06-017,06XXXX,197998.0
2024-11-30,FAC-I,06-018,06XXXX,312403.0
2024-11-30,FAC-I,07-001,07PROU,181189.0
2024-11-30,FAC-I,07-002,07PROU,55097.0
2024-11-30,FAC-I,07-004,07PROU,154247.0
2024-11-30,FAC-I,07-005,07PROU,371170.0
2024-11-30,FAC-I,07-006,07PROU,155751.0
2024-11-30,FAC-I,07-007,07PROU,98670.0
2024-11-30,FAC-I,07-008,07PROU,168415.0
2024-11-30,FAC-I,07-009,07PROU,304982.0
2024-11-30,FAC-I,07-010,07PROU,215770.0
2024-11-30,FAC-I,07-011,07PROU,157727.0
2024-11-30,FAC-I,07-012,07PROU,109211.0
2024-11-30,FAC-I,07-001,07XXXX,51224.0
2024-11-30,FAC-I,07-002,07XXXX,19924.0
2024-11-30,FAC-I,07-003,07XXXX,156749.0
2024-11-30,FAC-I,07-004,07XXXX,251452.0
2024-11-30,FAC-I,07-005,07XXXX,11064.0
2024-11-30,FAC-I,07-007,07XXXX,476371.0
2024-11-30,FAC-I,07-008,07XXXX,372744.0
2024-11-30,FAC-I,07-009,07XXXX,344390.0
2024-11-30,FAC-I,07-010,07XXXX,423167.0
2024-11-30,FAC-I,07-011,07XXXX,350143.0
2024-11-30,FAC-I,07-012,07XXXX,213067.0
2024-11-30,FAC-I,07-015,07XXXX,144079.0
2024-11-30,FAC-I,07-017,07XXXX,228458.0
2024-11-30,FAC-I,07-018,07XXXX,110213.0
2024-11-30,FAC-I,07-019,07XXXX,258791.0
2024-11-30,FAC-I,07-020,07XXXX,293405.0
2024-11-30,FAC-I,07-021,07XXXX,180034.0
2024-11-30,FAC-I,07-022,07XXXX,97439.0
2024-11-30,FAC-I,08-002,08XXXX,333863.0
2024-11-30,FAC-I,08-003,08XXXX,139398.0
2024-11-30,FAC-I,08-004,08XXXX,398199.0
2024-11-30,FAC-I,08-009,08XXXX,51366.0
2024-11-30,FAC-I,08-010,08XXXX,175407.0
2024-11-30,FAC-I,08-011,08XXXX,255652.0
2024-11-30,FAC-I,08-012,08XXXX,58838.0
2024-11-30,FAC-I,08-014,08XXXX,236765.0
2024-11-30,FAC-I,08-015,08XXXX,54517.0
2024-11-30,FAC-I,08-016,08XXXX,188486.0
2024-11-30,FAC-J,01-001,01XXXX,479507.0
2024-11-30,FAC-J,01-002,01XXXX,407527.0
2024-11-30,FAC-J,01-003,01XXXX,251597.0
2024-11-30,FAC-J,01-005,01XXXX,242555.0
2024-11-30,FAC-J,01-006,01XXXX,382408.0
2024-11-30,FAC-J,01-010,01XXXX,286436.0
2024-11-30,FAC-J,01-013,01XXXX,437122.0
2024-11-30,FAC-J,01-014,01XXXX,64830.0
2024-11-30,FAC-J,01-015,01XXXX,134179.0
2024-11-30,FAC-J,01-017,01XXXX,334946.0
2024-11-30,FAC-J,01-018,01XXXX,410055.0
2024-11-30,FAC-J,01-019,01XXXX,100029.0
2024-11-30,FAC-J,01-020,01XXXX,187299.0
2024-11-30,FAC-J,01-021,01XXXX,457294.0
2024-11-30,FAC-J,01-022,01XXXX,283087.0
2024-11-30,FAC-J,01-026,01XXXX,47625.0
2024-11-30,FAC-J,01-027,01XXXX,85578.0
2024-11-30,FAC-J,01-029,01XXXX,489322.0
2024-11-30,FAC-J,01-030,01XXXX,502174.0
2024-11-30,FAC-J,02-001,02XXXX,324796.0
2024-11-30,FAC-J,02-005,02XXXX,190827.0
2024-11-30,FAC-J,02-008,02XXXX,10660.0
2024-11-30,FAC-J,02-009,02XXXX,87514.0
2024-11-30,FAC-J,02-010,02XXXX,347270.0
2024-11-30,FAC-J,02-011,02XXXX,392041.0
2024-11-30,FAC-J,02-012,02XXXX,410753.0
2024-11-30,FAC-J,02-013,02XXXX,389157.0
2024-11-30,FAC-J,02-014,02XXXX,232064.0
2024-11-30,FAC-J,02-016,02XXXX,348464.0
2024-11-30,FAC-J,02-019,02XXXX,294679.0
2024-11-30,FAC-J,02-020,02XXXX,309561.0
2024-11-30,FAC-J,02-021,02XXXX,165813.0
2024-11-30,FAC-J,02-023,02XXXX,12502.0
2024-11-30,FAC-J,02-024,02XXXX,85174.0
2024-11-30,FAC-J,02-025,02XXXX,152240.0
2024-11-30,FAC-J,03-001,03XXXX,413296.0
2024-11-30,FAC-J,03-003,03XXXX,189117.0
2024-11-30,FAC-J,03-004,03XXXX,293316.0
2024-11-30,FAC-J,03-006,03XXXX,298119.0
2024-11-30,FAC-J,03-009,03XXXX,171234.0
2024-11-30,FAC-J,03-011,03XXXX,362326.0
2024-11-30,FAC-J,03-012,03XXXX,31614.0
2024-11-30,FAC-J,03-013,03XXXX,381159.0
2024-11-30,FAC-J,03-015,03XXXX,307588.0
2024-11-30,FAC-J,04-001,04XXXX,338574.0
2024-11-30,FAC-J,04-003,04XXXX,113994.0
2024-11-30,FAC-J,04-004,04XXXX,432310.0
2024-11-30,FAC-J,04-005,04XXXX,16773.0
2024-11-30,FAC-J,04-006,04XXXX,99286.0
2024-11-30,FAC-J,04-007,04XXXX,375481.0
2024-11-30,FAC-J,04-008,04XXXX,361316.0
2024-11-30,FAC-J,04-009,04XXXX,337277.0
2024-11-30,FAC-J,04-011,04XXXX,21206.0
2024-11-30,FAC-J,04-012,04XXXX,23993.0
2024-11-30,FAC-J,04-013,04XXXX,202463.0
2024-11-30,FAC-J,04-015,04XXXX,330407.0
2024-11-30,FAC-J,04-018,04XXXX,432186.0
2024-11-30,FAC-J,04-019,04XXXX,103087.0
2024-11-30,FAC-J,04-021,04XXXX,420749.0
2024-11-30,FAC-J,04-022,04XXXX,356138.0
2024-11-30,FAC-J,04-025,04XXXX,307972.0
2024-11-30,FAC-J,04-026,04XXXX,305066.0
2024-11-30,FAC-J,04-027,04XXXX,316369.0
2024-11-30,FAC-J,04-029,04XXXX,420645.0
2024-11-30,FAC-J,04-030,04XXXX,489204.0
2024-11-30,FAC-J,04-031,04XXXX,59830.0
2024-11-30,FAC-J,04-032,04XXXX,434367.0
2024-11-30,FAC-J,04-033,04XXXX,126697.0
2024-11-30,FAC-J,04-035,04XXXX,488195.0
2024-11-30,FAC-J,04-036,04XXXX,121556.0
2024-11-30,FAC-J,04-037,04XXXX,251335.0
2024-11-30,FAC-J,04-038,04XXXX,463214.0
2024-11-30,FAC-J,04-040,04XXXX,98741.0
2024-11-30,FAC-J,04-041,04XXXX,191288.0
2024-11-30,FAC-J,04-042,04XXXX,60961.0
2024-11-30,FAC-J,04-043,04XXXX,400982.0
2024-11-30,FAC-J,05-001,05XXXX,168804.0
2024-11-30,FAC-J,05-003,05XXXX,231680.0
2024-11-30,FAC-J,05-005,05XXXX,314092.0
2024-11-30,FAC-J,05-006,05XXXX,22514.0
2024-11-30,FAC-J,05-007,05XXXX,213996.0
2024-11-30,FAC-J,05-009,05XXXX,275437.0
2024-11-30,FAC-J,05-010,05XXXX,248552.0
2024-11-30,FAC-J,05-012,05XXXX,118450.0
2024-11-30,FAC-J,05-013,05XXXX,276450.0
2024-11-30,FAC-J,05-014,05XXXX,74465.0
2024-11-30,FAC-J,05-015,05XXXX,24149.0
2024-11-30,FAC-J,05-017,05XXXX,434936.0
2024-11-30,FAC-J,05-019,05XXXX,200680.0
2024-11-30,FAC-J,06-001,06XXXX,208742.0
2024-11-30,FAC-J,06-003,06XXXX,158647.0
2024-11-30,FAC-J,06-004,06XXXX,437626.0
2024-11-30,FAC-J,06-007,06XXXX,75075.0
2024-11-30,FAC-J,06-008,06XXXX,25740.0
2024-11-30,FAC-J,06-010,06XXXX,127808.0
2024-11-30,FAC-J,06-011,06XXXX,401457.0
2024-11-30,FAC-J,06-012,06XXXX,64416.0
2024-11-30,FAC-J,06-013,06XXXX,76973.0
2024-11-30,FAC-J,06-014,06XXXX,298131.0
2024-11-30,FAC-J,06-015,06XXXX,90368.0
2024-11-30,FAC-J,06-016,06XXXX,381178.0
2024-11-30,FAC-J,06-018,06XXXX,129725.0
2024-11-30,FAC-J,07-001,07PROU,412830.0
2024-11-30,FAC-J,07-004,07PROU,267130.0
2024-11-30,FAC-J,07-005,07PROU,39103.0
2024-11-30,FAC-J,07-006,07PROU,468788.0
2024-11-30,FAC-J,07-007,07PROU,92456.0
2024-11-30,FAC-J,07-009,07PROU,362568.0
2024-11-30,FAC-J,07-010,07PROU,245111.0
2024-11-30,FAC-J,07-011,07PROU,42630.0
2024-11-30,FAC-J,07-001,07XXXX,373759.0
2024-11-30,FAC-J,07-002,07XXXX,392728.0
2024-11-30,FAC-J,07-003,07XXXX,151502.0
2024-11-30,FAC-J,07-006,07XXXX,457772.0
2024-11-30,FAC-J,07-007,07XXXX,423798.0
2024-11-30,FAC-J,07-010,07XXXX,276442.0
2024-11-30,FAC-J,07-011,07XXXX,508637.0
2024-11-30,FAC-J,07-012,07XXXX,289254.0
2024-11-30,FAC-J,07-013,07XXXX,96905.0
2024-11-30,FAC-J,07-014,07XXXX,324930.0
2024-11-30,FAC-J,07-015,07XXXX,49708.0
2024-11-30,FAC-J,07-016,07XXXX,305516.0
2024-11-30,FAC-J,07-017,07XXXX,162445.0
2024-11-30,FAC-J,07-018,07XXXX,404742.0
2024-11-30,FAC-J,07-019,07XXXX,260370.0
2024-11-30,FAC-J,07-020,07XXXX,273424.0
2024-11-30,FAC-J,07-021,07XXXX,43224.0
2024-11-30,FAC-J,07-022,07XXXX,25712.0
2024-11-30,FAC-J,08-003,08XXXX,333049.0
2024-11-30,FAC-J,08-005,08XXXX,257147.0
2024-11-30,FAC-J,08-008,08XXXX,13183.0
2024-11-30,FAC-J,08-009,08XXXX,189167.0
2024-11-30,FAC-J,08-011,08XXXX,36262.0
2024-11-30,FAC-J,08-012,08XXXX,434987.0
2024-11-30,FAC-J,08-013,08XXXX,465777.0
2024-11-30,FAC-J,08-014,08XXXX,240258.0
2024-11-30,FAC-J,08-015,08XXXX,252529.0
2024-11-30,FAC-J,08-016,08XXXX,364898.0
2024-11-30,FAC-K,01-001,01XXXX,227632.0
2024-11-30,FAC-K,01-003,01XXXX,17707.0
2024-11-30,FAC-K,01-006,01XXXX,135452.0
2024-11-30,FAC-K,01-008,01XXXX,411198.0
2024-11-30,FAC-K,01-009,01XXXX,105692.0
2024-11-30,FAC-K,01-010,01XXXX,190525.0
2024-11-30,FAC-K,01-012,01XXXX,505404.0
2024-11-30,FAC-K,01-014,01XXXX,211817.0
2024-11-30,FAC-K,01-015,01XXXX,56621.0
2024-11-30,FAC-K,01-017,01XXXX,68136.0
2024-11-30,FAC-K,01-018,01XXXX,304662.0
2024-11-30,FAC-K,01-019,01XXXX,351724.0
2024-11-30,FAC-K,01-020,01XXXX,303822.0
2024-11-30,FAC-K,01-021,01XXXX,334403.0
2024-11-30,FAC-K,01-022,01XXXX,283425.0
2024-11-30,FAC-K,01-023,01XXXX,365833.0
2024-11-30,FAC-K,01-024,01XXXX,438780.0
2024-11-30,FAC-K,01-025,01XXXX,24799.0
2024-11-30,FAC-K,01-026,01XXXX,158548.0
2024-11-30,FAC-K,01-027,01XXXX,61277.0
2024-11-30,FAC-K,01-029,01XXXX,218318.0
2024-11-30,FAC-K,01-030,01XXXX,392061.0
2024-11-30,FAC-K,02-001,02XXXX,262093.0
2024-11-30,FAC-K,02-003,02XXXX,77250.0
2024-11-30,FAC-K,02-004,02XXXX,174389.0
2024-11-30,FAC-K,02-005,02XXXX,118571.0
2024-11-30,FAC-K,02-007,02XXXX,119296.0
2024-11-30,FAC-K,02-008,02XXXX,71067.0
2024-11-30,FAC-K,02-009,02XXXX,194428.0
2024-11-30,FAC-K,02-010,02XXXX,354711.0
2024-11-30,FAC-K,02-012,02XXXX,307588.0
2024-11-30,FAC-K,02-013,02XXXX,222216.0
2024-11-30,FAC-K,02-014,02XXXX,149863.0
2024-11-30,FAC-K,02-016,02XXXX,32641.0
2024-11-30,FAC-K,02-017,02XXXX,225588.0
2024-11-30,FAC-K,02-019,02XXXX,97382.0
2024-11-30,FAC-K,02-020,02XXXX,95055.0
2024-11-30,FAC-K,02-023,02XXXX,55811.0
2024-11-30,FAC-K,02-024,02XXXX,394783.0
2024-11-30,FAC-K,03-005,03XXXX,261919.0
2024-11-30,FAC-K,03-006,03XXXX,80976.0
2024-11-30,FAC-K,03-007,03XXXX,49954.0
2024-11-30,FAC-K,03-009,03XXXX,497176.0
2024-11-30,FAC-K,03-012,03XXXX,426202.0
2024-11-30,FAC-K,03-013,03XXXX,11261.0
2024-11-30,FAC-K,03-015,03XXXX,411458.0
2024-11-30,FAC-K,04-001,04XXXX,219935.0
2024-11-30,FAC-K,04-003,04XXXX,391129.0
2024-11-30,FAC-K,04-004,04XXXX,417233.0
2024-11-30,FAC-K,04-006,04XXXX,205130.0
2024-11-30,FAC-K,04-007,04XXXX,388754.0
2024-11-30,FAC-K,04-008,04XXXX,375454.0
2024-11-30,FAC-K,04-009,04XXXX,296117.0
2024-11-30,FAC-K,04-010,04XXXX,289960.0
2024-11-30,FAC-K,04-011,04XXXX,19908.0
2024-11-30,FAC-K,04-012,04XXXX,334299.0
2024-11-30,FAC-K,04-014,04XXXX,166763.0
2024-11-30,FAC-K,04-015,04XXXX,244026.0
2024-11-30,FAC-K,04-017,04XXXX,269081.0
2024-11-30,FAC-K,04-021,04XXXX,259152.0
2024-11-30,FAC-K,04-022,04XXXX,307557.0
2024-11-30,FAC-K,04-025,04XXXX,162186.0
